steps,avg_loss
0,3.9026736497879027
1,4.041347980499268
2,3.8941776752471924
3,3.9682412147521973
4,3.950499118422877
5,4.017074107905856
6,4.168576240539551
7,3.9887950897216795
8,4.006884574890137
9,3.977686643600464
10,3.8843353271484373
11,4.154850196620456
12,3.959174132347107
13,3.950558256885043
14,3.895812892695895
15,3.959415912628174
16,4.021278381347656
17,4.051846861621371
18,3.9423179626464844
19,4.084275293132296
20,4.044645465468776
21,3.946271467208862
22,3.9922561407089234
23,3.9914727210998535
24,4.094398927688599
25,3.956031602015461
26,4.043858170509338
27,4.019319534301758
28,4.007750432859855
29,4.016569375991821
30,4.0137457847595215
31,3.9705235717501552
32,4.029036521911621
33,4.0005038022995
34,3.9527134895324707
35,3.947093963623047
36,4.057493209838867
37,3.9903004946894343
38,4.016546218981708
39,4.10464346408844
40,4.119858264705172
41,3.9592284915652187
42,4.0491890254206355
43,4.103849077224732
44,4.032082295199862
45,3.902754306793213
46,4.111292362213135
47,4.074942588806152
48,4.0415759320669
49,4.133684610884649
50,4.035787772914401
51,3.9434711933135986
52,4.058970730891193
53,4.015282154083252
54,3.8653856992721556
55,4.010443687438965
56,4.053600430270663
57,4.104606604358187
58,3.968027114868164
59,4.01526403427124
60,3.9584891793932826
61,3.974913096209994
62,4.041428613444796
63,3.9997694969177244
64,4.059710883876315
65,3.9612775455469005
66,3.9545764923095703
67,3.9698596000671387
68,4.0646702896112314
69,3.8260345458984375
70,3.9151973724365234
71,3.913870895957362
72,4.040904777636493
73,4.122081780433655
74,3.979082954760435
75,3.987771201133728
76,4.014472222328186
77,3.978487181663513
78,3.9843007323946873
79,4.066603493690491
80,3.9391184804644497
81,3.9891319274902344
82,3.96875262260437
83,3.8856402220590995
84,3.9346603761667125
85,3.807849985618084
86,3.993462479945067
87,3.9139528036117555
88,3.991037750026217
89,3.9871324777603148
90,3.968913960456848
91,3.850109648704529
92,4.038702487945557
93,4.004391026496887
94,3.9102578163146973
95,3.992247295379639
96,3.9284064769744873
97,3.9436275959014893
98,3.943591356277466
99,3.9322081327438356
100,3.9684768676757813
101,4.021874206434684
102,4.0280961990356445
103,3.9524649920649226
104,3.938508415222168
105,4.083201885223389
106,3.9013848304748535
107,3.9532382488250732
108,3.958272636985194
109,4.0192954540252686
110,3.978170704841614
111,3.946811903571498
112,3.8732442138399987
113,3.913620710372925
114,3.8586467504501343
115,3.8640073776245116
116,3.835357165336609
117,3.873899054527283
118,3.9502877950668336
119,3.763082820434063
120,3.959735369682312
121,3.8329710960388184
122,3.9637959003448486
123,3.9035494804382322
124,3.8946349143981935
125,3.95936975479126
126,3.900365961646449
127,3.940926218032837
128,4.017974257033331
129,3.890355348587036
130,3.842419385910034
131,3.9496662616729736
132,3.8761353013720425
133,3.883835768699646
134,3.8222057819366455
135,3.908994197845459
136,3.852879524230957
137,3.965249538421631
138,3.925612711906433
139,3.9625255346298216
140,3.9781257388796725
141,3.840935230255127
142,3.973175000926486
143,3.919951486369601
144,3.9395911693573
145,3.8450039993280285
146,3.871492385864258
147,3.967078232547274
148,3.9347527027130127
149,3.9163498940653496
150,3.9083590507507324
151,3.981263661166659
152,3.8972832441329954
153,3.9106939315795897
154,3.903566915053814
155,3.8566126823425293
156,3.91011381149292
157,3.876141190310946
158,3.9123048543930055
159,3.883145308494568
160,3.870651036539993
161,3.8755691051483154
162,3.9440720081329346
163,3.7587802410125732
164,3.8355071544647217
165,3.8922186136245727
166,4.012377810042365
167,3.890592670440674
