,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
202,1024,32.0,-2,202,16.404050502089387,0.650492662398751,4.300401981873179
203,1024,32.0,-2,203,16.42179259068374,0.6512190020895385,4.274013366646024
204,1024,32.0,-2,204,16.43937835216935,0.6519392697578608,4.2479633229376645
205,1024,32.0,-2,205,16.456735870857724,0.6526535676951225,4.222244087440018
206,1024,32.0,-2,206,16.473869055065343,0.6533619957181641,4.196848155055569
207,1024,32.0,-2,207,16.490781723067116,0.6540646512198094,4.171768267725781
208,1024,32.0,-2,208,16.507527159783862,0.6547616292170506,4.146997404827729
209,1024,32.0,-2,209,16.52411224647545,0.6554530224001236,4.122528773905017
210,1024,32.0,-2,210,16.540615224844238,0.6561389211822737,4.098355801744923
211,1024,32.0,-2,211,16.557196951697627,0.6568194137500384,4.0744721257765235
212,1024,32.0,-2,212,16.573707136874273,0.6574945861138821,4.050871585801708
213,1024,32.0,-2,213,16.590072556572697,0.6581645221590364,4.027548216033594
214,1024,32.0,-2,214,16.60626077543988,0.6588293036964118,4.004496237443732
215,1024,32.0,-2,215,16.622275779099834,0.6594890105134594,3.9817100504151597
216,1024,32.0,-2,216,16.638157942305448,0.6601437204248725,3.959184227673383
217,1024,32.0,-2,217,16.654069868857484,0.6607935093230269,3.936913507508926
218,1024,32.0,-2,218,16.669871888626894,0.6614384512280731,3.91489278720627
219,1024,32.0,-2,219,16.68548664354793,0.6620786183376907,3.8931171170572725
220,1024,32.0,-2,220,16.700995142481922,0.6627140810759548,3.8715816939805165
221,1024,32.0,-2,221,16.71634303530594,0.6633449081422284,3.850281856048454
222,1024,32.0,-2,222,16.73151236238445,0.6639711665590221,3.8292130769176254
223,1024,32.0,-2,223,16.74657608687138,0.6645929217192827,3.808370960557653
224,1024,32.0,-2,224,16.761516972404223,0.6652102374329599,3.787751236203121
225,1024,32.0,-2,225,16.776286397813912,0.6658231759728118,3.767349753517564
226,1024,32.0,-2,226,16.790888934038904,0.6664317981194144,3.7471624779818598
227,1024,32.0,-2,227,16.805346600455707,0.6670361631995919,3.7271854864310257
228,1024,32.0,-2,228,16.819640624306594,0.6676363291482793,3.7074149628279827
229,1024,32.0,-2,229,16.833857561343784,0.6682323525309176,3.687847194227693
230,1024,32.0,-2,230,16.847915485017236,0.6688242885923599,3.6684785668860513
231,1024,32.0,-2,231,16.86181666462501,0.6694121912975233,3.6493055625518735
232,1024,32.0,-2,232,16.87568695116661,0.6699961133711243,3.630324754675101
233,1024,32.0,-2,233,16.88955069639087,0.6705761063368574,3.6115328060113185
234,1024,32.0,-2,234,16.903376708537486,0.6711522205540204,3.5929264638901373
235,1024,32.0,-2,235,16.9171421541972,0.6717245052559029,3.574502558110595
236,1024,32.0,-2,236,16.930799459503206,0.672293008585226,3.55625799773712
237,1024,32.0,-2,237,16.944309419057877,0.6728577776292131,3.538189768278585
238,1024,32.0,-2,238,16.95767405844883,0.6734188584537243,3.520294928977961
239,1024,32.0,-2,239,16.971033733184306,0.6739762961364584,3.5025706102419107
240,1024,32.0,-2,240,16.984473537050235,0.6745301347992281,3.485014011170094
241,1024,32.0,-2,241,16.997802821364438,0.6750804176393138,3.467622397210178
242,1024,32.0,-2,242,17.011057694069482,0.6756271869599059,3.450393097899095
243,1024,32.0,-2,243,17.024212729428456,0.6761704841996417,3.43332350472636
244,1024,32.0,-2,244,17.037329326551955,0.6767103499612509,3.416411069079082
245,1024,32.0,-2,245,17.050316729313277,0.6772468240393168,3.399653300280569
246,1024,32.0,-2,246,17.063171244308375,0.6777799454471668,3.383047763725642
247,1024,32.0,-2,247,17.075894595425694,0.678309752442906,3.366592079087191
248,1024,32.0,-2,248,17.088492065056663,0.6788362825546049,3.350283918614295
249,1024,32.0,-2,249,17.1010570522706,0.6793595726046565,3.3341210054951986
250,1024,32.0,-2,250,17.113495509385803,0.6798796587333171,3.3181011123023936
251,1024,32.0,-2,251,17.125809047136478,0.680396576421446,3.3022220595002736
252,1024,32.0,-2,252,17.137999249457167,0.6809103605124583,3.286481711333124
253,1024,32.0,-2,253,17.150101271382475,0.6814210452355425,3.2708779852290206
254,1024,32.0,-2,254,17.162161151988744,0.6819286642196615,3.2554088343275325
255,1024,32.0,-2,255,17.174101890763172,0.6824332505200739,3.240072257026384
256,1024,32.0,-2,256,17.185924968536064,0.6829348366348486,3.224866293086343
257,1024,32.0,-2,257,17.197631842316756,0.6834334545231359,3.2097890224925436
258,1024,32.0,-2,258,17.20936765613179,0.6839291356227476,3.194838564355834
259,1024,32.0,-2,259,17.221093021419662,0.6844219108670688,3.1800130758733474
260,1024,32.0,-2,260,17.232844635784467,0.684911810701312,3.1653107513176337
261,1024,32.0,-2,261,17.244551756592926,0.685398865098138,3.1507298210769505
262,1024,32.0,-2,262,17.256149081692584,0.685883103572653,3.13626855073376
263,1024,32.0,-2,263,17.267637903777917,0.6863645551968071,3.1219252401777453
264,1024,32.0,-2,264,17.279036523252458,0.6868432486132046,3.107698222753335
265,1024,32.0,-2,265,17.29035936336141,0.6873192120483467,3.093585864445565
266,1024,32.0,-2,266,17.30179857889249,0.6877924733253233,3.0795865630947645
267,1024,32.0,-2,267,17.313234958686095,0.6882630598759689,3.065698747636759
268,1024,32.0,-2,268,17.32463772688516,0.6887309987525012,3.051920877848069
269,1024,32.0,-2,269,17.335978424805205,0.6891963166349973,3.038251441781455
270,1024,32.0,-2,270,17.34722138527061,0.6896590398539232,3.024688957875462
271,1024,32.0,-2,271,17.35839387133978,0.690119194387342,3.0112319724514265
272,1024,32.0,-2,272,17.369482753921492,0.6905768058754375,2.997879059551252
273,1024,32.0,-2,273,17.380472810463992,0.6910318996297946,2.984628819732734
274,1024,32.0,-2,274,17.391365127804388,0.6914845006422484,2.9714798818596435
275,1024,32.0,-2,275,17.402160778146193,0.6919346335931946,2.958430898973802
276,1024,32.0,-2,276,17.412906475178275,0.6923823228600129,2.945480550122248
277,1024,32.0,-2,277,17.423561461116485,0.6928275925245363,2.9326275392313192
278,1024,32.0,-2,278,17.434122640861474,0.6932704663803755,2.9198705945897956
279,1024,32.0,-2,279,17.444591031624956,0.6937109679398917,2.907208468350433
280,1024,32.0,-2,280,17.454967637353306,0.6941491204408361,2.894639936049387
281,1024,32.0,-2,281,17.465253448980143,0.6945849468526646,2.8821637961274433
282,1024,32.0,-2,282,17.475449444671053,0.6950184698825451,2.869778869477315
283,1024,32.0,-2,283,17.485678629851122,0.6954497119810668,2.8574839989998893
284,1024,32.0,-2,284,17.49583587761588,0.6958786953476659,2.8452780491642145
285,1024,32.0,-2,285,17.5059359514681,0.6963054419357804,2.833159905589298
286,1024,32.0,-2,286,17.5159741596814,0.6967299734577429,2.8211284746329284
287,1024,32.0,-2,287,17.525927474748944,0.6971523113894279,2.8091826829846482
288,1024,32.0,-2,288,17.53580105996217,0.6975724769746593,2.7973214772793114
289,1024,32.0,-2,289,17.545678819639736,0.6979904912293934,2.7855438237094177
290,1024,32.0,-2,290,17.555484526449632,0.6984063749456856,2.7738487076517657
291,1024,32.0,-2,291,17.565208388838847,0.6988201486954534,2.7622351333041735
292,1024,32.0,-2,292,17.574851257441985,0.6992318328340421,2.750702123319158
293,1024,32.0,-2,293,17.5844264008189,0.699641447503607,2.7392487184592795
294,1024,32.0,-2,294,17.594005511350073,0.7000490126363188,2.7278739772675777
295,1024,32.0,-2,295,17.603505211649598,0.7004545479595674,2.716576975665717
296,1024,32.0,-2,296,17.612926313713,0.7008580729919672,2.705356806718541
297,1024,32.0,-2,297,17.622300030768265,0.7012596070534259,2.694212580246301
298,1024,32.0,-2,298,17.63163724771172,0.7016591692650868,2.6831434221928347
299,1024,32.0,-2,299,17.640972846792604,0.7020567785539487,2.672148475635936
300,1024,32.0,-2,300,17.650392422958284,0.7024524536486008,2.661226898488323
301,1024,32.0,-2,301,17.659934174997417,0.7028462130881414,2.650377864529659
302,1024,32.0,-2,302,17.669401662097545,0.7032380752220215,2.6396005627731824
303,1024,32.0,-2,303,17.678795611929473,0.7036280582120392,2.6288941971673694
304,1024,32.0,-2,304,17.688116743813566,0.7040161800321005,2.618257986347075
305,1024,32.0,-2,305,17.69739679553809,0.7044024584768044,2.607691163291335
306,1024,32.0,-2,306,17.70669165136253,0.7047869111559258,2.5971929736910653
307,1024,32.0,-2,307,17.71597124666386,0.7051695554959349,2.5867626812773636
308,1024,32.0,-2,308,17.725181473364493,0.7055504087499573,2.5763995590940567
309,1024,32.0,-2,309,17.734364087508425,0.7059294879906508,2.566102894903956
310,1024,32.0,-2,310,17.743493638635307,0.7063068101145711,2.555871989496808
311,1024,32.0,-2,311,17.752631735795898,0.7066823918435449,2.5457061564434227
312,1024,32.0,-2,312,17.761937892745507,0.7070562497259842,2.535604721833792
313,1024,32.0,-2,313,17.7712066979416,0.7074284001381528,2.5255670240364267
314,1024,32.0,-2,314,17.780465941458136,0.7077988592853833,2.5155924134518273
315,1024,32.0,-2,315,17.789673858290875,0.7081676432032545,2.5056802522686468
316,1024,32.0,-2,316,17.79883345828398,0.7085347677587264,2.495829914230157
317,1024,32.0,-2,317,17.807981801009646,0.708900248651243,2.486040784403926
318,1024,32.0,-2,318,17.81712873676095,0.7092641014138017,2.4763122589436364
319,1024,32.0,-2,319,17.826257433014412,0.7096263414139937,2.4666437448721013
320,1024,32.0,-2,320,17.83532265364015,0.7099869838550189,2.457034659853022
321,1024,32.0,-2,321,17.844377210728897,0.7103460437766791,2.4474844319733364
322,1024,32.0,-2,322,17.853421217066106,0.7107035360563487,2.4379924995294857
323,1024,32.0,-2,323,17.86240323904996,0.7110594754099295,2.428558310814296
324,1024,32.0,-2,324,17.87135000831154,0.7114138763927897,2.419181323906365
325,1024,32.0,-2,325,17.88024388487979,0.7117667534006898,2.4098610064654338
326,1024,32.0,-2,326,17.88914769002421,0.7121181206706971,2.400596835533541
327,1024,32.0,-2,327,17.89802077326788,0.7124679922820915,2.391388297331943
328,1024,32.0,-2,328,17.906888968447902,0.7128163821572644,2.382234887066666
329,1024,32.0,-2,329,17.91572425126114,0.7131633040626112,2.373136108735686
330,1024,32.0,-2,330,17.924500567243427,0.7135087716094205,2.3640914749444946
331,1024,32.0,-2,331,17.93321842340564,0.7138527982547609,2.3551005067106274
332,1024,32.0,-2,332,17.942038226016834,0.7141953973023657,2.346162733289475
333,1024,32.0,-2,333,17.950865898847276,0.7145365819035187,2.337277691991943
334,1024,32.0,-2,334,17.959679780396726,0.7148763650579409,2.328444928003634
335,1024,32.0,-2,335,17.968478721220105,0.7152147596146793,2.319663994221159
336,1024,32.0,-2,336,17.977353583117072,0.7155517782729989,2.310934451066551
337,1024,32.0,-2,337,17.98624080755019,0.7158874335832797,2.3022558663357415
338,1024,32.0,-2,338,17.99511143486062,0.7162217379479169,2.2936278150214378
339,1024,32.0,-2,339,18.00399095266824,0.7165547036222288,2.285049879161406
340,1024,32.0,-2,340,18.012814961249305,0.7168863427153699,2.276521647670407
341,1024,32.0,-2,341,18.02158391687884,0.7172166671912495,2.2680427161942305
342,1024,32.0,-2,342,18.03029827137878,0.7175456888694607,2.259612686945637
343,1024,32.0,-2,343,18.03895847216592,0.717873419426215,2.25123116856669
344,1024,32.0,-2,344,18.047650349831958,0.7181998703952851,2.2428977759712296
345,1024,32.0,-2,345,18.056317045414733,0.7185250531689571,2.234612130206301
346,1024,32.0,-2,346,18.06493087981657,0.7188489789989911,2.2263738583104953
347,1024,32.0,-2,347,18.073492270045985,0.7191716589975908,2.218182593169516
348,1024,32.0,-2,348,18.082001629155492,0.7194931041383815,2.210037973388637
349,1024,32.0,-2,349,18.090478530086727,0.7198133252573986,2.201939643151981
350,1024,32.0,-2,350,18.09894173432405,0.7201323330540843,2.193887252095017
351,1024,32.0,-2,351,18.107354259260177,0.7204501380922953,2.1858804551778235
352,1024,32.0,-2,352,18.11571650108592,0.7207667508013177,2.177918912554887
353,1024,32.0,-2,353,18.12413901400742,0.721082181476893,2.170002289456974
354,1024,32.0,-2,354,18.132609532674685,0.7213964402822524,2.1621302560686644
