,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
36,716,32.0,-2,36,8.13424527589513,0.37753113835846636,28.519611247420492
37,716,32.0,-2,37,8.252540289117594,0.3827599574764716,28.135358990505935
38,716,32.0,-2,38,8.36721007841955,0.3878546318895349,27.76310801530453
39,716,32.0,-2,39,8.47846268221365,0.39282297148533596,27.40200335921142
40,716,32.0,-2,40,8.587117626473477,0.39767225077060914,27.05125737370234
41,716,32.0,-2,41,8.693134555492776,0.4024092533920286,26.710146016328352
42,716,32.0,-2,42,8.795495829266466,0.40704030959365795,26.37800577285924
43,716,32.0,-2,43,8.894596486696017,0.4115713273983591,26.054231109549377
44,716,32.0,-2,44,8.991558959419216,0.41600781852830127,25.73827203513185
45,716,32.0,-2,45,9.086007390393725,0.420354919880526,25.4296318229689
46,716,32.0,-2,46,9.179010342976039,0.424617411665837,25.127864649662527
47,716,32.0,-2,47,9.270192778801981,0.42879973300630325,24.832573132218528
48,716,32.0,-2,48,9.359267992748748,0.4329059957874632,24.543405717303187
49,716,32.0,-2,49,9.448424693698806,0.43693999743016504,24.260053909909047
50,716,32.0,-2,50,9.536104164366193,0.440905233127883,23.98224934436145
51,716,32.0,-2,51,9.623430863301014,0.4448049079687204,23.709760738083702
52,716,32.0,-2,52,9.709288556711314,0.44864194930987233,23.442390706756107
53,716,32.0,-2,53,9.793599920381817,0.452419019522029,23.17997253917237
54,716,32.0,-2,54,9.876204602162144,0.45613852932180826,22.922366953248158
55,716,32.0,-2,55,9.95689374421464,0.45980265177126145,22.669458807064935
56,716,32.0,-2,56,10.035875708305323,0.46341333678072616,22.421153925788715
57,716,32.0,-2,57,10.113268791472446,0.46697232622860624,22.177375967841925
58,716,32.0,-2,58,10.189724466218909,0.4704811694965458,21.938063431447787
59,716,32.0,-2,59,10.264497100828105,0.4739412393132188,21.703166834127842
60,716,32.0,-2,60,10.33745205583972,0.4773537477805494,21.472646008627358
61,716,32.0,-2,61,10.408748186860022,0.4807197623630795,21.246467660079134
62,716,32.0,-2,62,10.4793097133279,0.4840402217397583,21.024603115944913
63,716,32.0,-2,63,10.548656801172193,0.4873159513140114,20.80702628844515
64,716,32.0,-2,64,10.616273385870398,0.490547678268488,20.593711887663467
65,716,32.0,-2,65,10.683006181914571,0.4937360459989785,20.384633874304072
66,716,32.0,-2,66,10.749258940702749,0.4968816277961221,20.17976411667665
67,716,32.0,-2,67,10.814786334922932,0.49998493972939245,19.979071304600183
68,716,32.0,-2,68,10.879366010718755,0.5030464525880318,19.78252006245598
69,716,32.0,-2,69,10.943166261536277,0.5060666028487102,19.590070283569183
70,716,32.0,-2,70,11.005957983264413,0.5090458026296618,19.40167663388317
71,716,32.0,-2,71,11.067904896642329,0.5119844485866508,19.21728823533347
72,716,32.0,-2,72,11.128375548914232,0.514882929791484,19.036848530812605
73,716,32.0,-2,73,11.187354670053692,0.5177416345456697,18.860295256133398
74,716,32.0,-2,74,11.245236034961945,0.5205609562090211,18.68756054909158
75,716,32.0,-2,75,11.301730554490476,0.5233412980595838,18.518571157958334
76,716,32.0,-2,76,11.356805094013655,0.5260830772412716,18.35324873486983
77,716,32.0,-2,77,11.410968201305156,0.5287867278594229,18.191510196583792
78,716,32.0,-2,78,11.463813196498315,0.5314527032875456,18.033268141229364
79,716,32.0,-2,79,11.515888707357277,0.5340814777740195,17.87843129553596
80,716,32.0,-2,80,11.567289398380996,0.5366735473853921,17.726904994784732
81,716,32.0,-2,81,11.618315301727495,0.5392294303990344,17.57859167241387
82,716,32.0,-2,82,11.670300048582266,0.5417496671981021,17.433391353738735
83,716,32.0,-2,83,11.721636013282906,0.5442348197429078,17.291202147856197
84,716,32.0,-2,84,11.7724836026173,0.5466854706917808,17.151920723235634
85,716,32.0,-2,85,11.822430139439419,0.5491022222229616,17.01544277213911
86,716,32.0,-2,86,11.871499751884446,0.5514856946271872,16.88166345209339
87,716,32.0,-2,87,11.919368219084806,0.5538365247174574,16.75047780282801
88,716,32.0,-2,88,11.96656490851633,0.5561553641087185,16.621781148140975
89,716,32.0,-2,89,12.01278290073066,0.5584428773831499,16.495469452702324
90,716,32.0,-2,90,12.058473388129546,0.5606997402280608,16.371439672395397
91,716,32.0,-2,91,12.103656677829171,0.562926637522346,16.249590069769667
92,716,32.0,-2,92,12.147827082879239,0.565124261423731,16.12982050703502
93,716,32.0,-2,93,12.191983771445734,0.5672933094708348,16.012032715924484
94,716,32.0,-2,94,12.235390336103809,0.5694344827156037,15.896130545858718
95,716,32.0,-2,95,12.278908114303992,0.5715484838979799,15.782020190128904
96,716,32.0,-2,96,12.322378348299718,0.5736360156759482,15.669610402553175
97,716,32.0,-2,97,12.365167953622683,0.5756977788940749,15.558812678620576
98,716,32.0,-2,98,12.40724702864199,0.5777344709420942,15.449541439243418
99,716,32.0,-2,99,12.448929364082325,0.5797467841566285,15.34171419054961
100,716,32.0,-2,100,12.490220857635679,0.5817354042926215,15.235251671796945
101,716,32.0,-2,101,12.531066150805824,0.5837010090596185,15.130077990262564
102,716,32.0,-2,102,12.571973650936386,0.5856442667228059,15.026120743565997
103,716,32.0,-2,103,12.612381412845057,0.5875658347685839,14.92331112963766
104,716,32.0,-2,104,12.65243243922575,0.5894663586345475,14.821584044318584
105,716,32.0,-2,105,12.692663467748462,0.5913464705040489,14.720878166334195
106,716,32.0,-2,106,12.73280597708009,0.5932067881659547,14.621136029206312
107,716,32.0,-2,107,12.772616917830497,0.5950479139407409,14.522304079488016
108,716,32.0,-2,108,12.811773260338853,0.5968704336746457,14.42433272057847
109,716,32.0,-2,109,12.850258542993947,0.5986749158041818,14.327176340468526
110,716,32.0,-2,110,12.888223815827867,0.6004619104917129,14.230793327552881
111,716,32.0,-2,111,12.925620331133292,0.6022319488464543,14.135146061101103
112,716,32.0,-2,112,12.963633725714143,0.6039855422115833,14.040200892385911
113,716,32.0,-2,113,13.001256147215193,0.6057231815453339,13.945928103129859
114,716,32.0,-2,114,13.038486869772221,0.607445336887484,13.852301845824726
115,716,32.0,-2,115,13.075316195429133,0.6091524569177836,13.759300064718317
116,716,32.0,-2,116,13.11140999336222,0.6108449686099606,13.666904397366913
117,716,32.0,-2,117,13.147019733031609,0.6125232769845131,13.575100056911054
118,716,32.0,-2,118,13.182159522863376,0.6141877649629102,13.483875695513376
119,716,32.0,-2,119,13.217020973375718,0.6158387933250746,13.393223250598709
120,716,32.0,-2,120,13.25126335100626,0.617476700774119,13.303137769511238
121,716,32.0,-2,121,13.284819233957418,0.6191018040931328,13.213617227516224
122,716,32.0,-2,122,13.317829010572044,0.6207143984240896,13.124662322614292
123,716,32.0,-2,123,13.351174057827944,0.6223147576348204,13.03627626266838
124,716,32.0,-2,124,13.383973150721712,0.623903134787022,12.948464541470884
125,716,32.0,-2,125,13.416774808588144,0.625479762697506,12.86123470693213
126,716,32.0,-2,126,13.44966102750071,0.6270448545871434,12.774596123781286
127,716,32.0,-2,127,13.483152541902358,0.6285986048109486,12.688559733265535
128,716,32.0,-2,128,13.516912949402904,0.6301411896618462,12.60313781234833
129,716,32.0,-2,129,13.550207135579665,0.6316727682398916,12.518343734894529
130,716,32.0,-2,130,13.582911814808831,0.6331934833780847,12.434191737226385
131,716,32.0,-2,131,13.615559508537967,0.6347034626154529,12.350696690798102
132,716,32.0,-2,132,13.647995080116296,0.6362028192132705,12.267873881318309
133,716,32.0,-2,133,13.680012109505729,0.6376916531766862,12.185738803256008
134,716,32.0,-2,134,13.711485979301907,0.639170052329041,12.104306960732117
135,716,32.0,-2,135,13.74253860236851,0.6406380933732266,12.023593690145049
136,716,32.0,-2,136,13.773228429188485,0.6420958429505899,11.943613986099137
137,716,32.0,-2,137,13.803574163417558,0.6435433587027948,11.864382354026176
138,716,32.0,-2,138,13.833808596107712,0.6449806903080963,11.785912673599704
139,716,32.0,-2,139,13.863531447408157,0.6464078804948811,11.708218079798414
140,716,32.0,-2,140,13.892767259065726,0.6478249660237352,11.631310860562905
141,716,32.0,-2,141,13.92169703089869,0.6492319786321442,11.555202370837947
142,716,32.0,-2,142,13.950247946393656,0.6506289459367569,11.479902962813298
143,716,32.0,-2,143,13.978674005314272,0.6520158922886605,11.405421930417418
144,716,32.0,-2,144,14.006966909326305,0.6533928395800686,11.331767470604731
145,716,32.0,-2,145,14.03502922346794,0.6547598079957653,11.258946652875615
146,716,32.0,-2,146,14.063016978559947,0.6561168167156805,11.186965419049372
147,716,32.0,-2,147,14.091098600285044,0.657463884545896,11.11582856109979
148,716,32.0,-2,148,14.118781531806803,0.6588010305182352,11.045539743151032
149,716,32.0,-2,149,14.146008867715441,0.6601282744165102,10.97610151576523
150,716,32.0,-2,150,14.172786176193215,0.6614456372522455,10.907515341843933
151,716,32.0,-2,151,14.199199478175743,0.6627531416864458,10.839781627741374
152,716,32.0,-2,152,14.225458478093014,0.6640508124003464,10.772899769372579
153,716,32.0,-2,153,14.251978867008287,0.6653386764100948,10.706868185175843
154,716,32.0,-2,154,14.278854554215943,0.6666167633419378,10.6416843709344
155,716,32.0,-2,155,14.305779909178991,0.6678851056555496,10.577344948642505
156,716,32.0,-2,156,14.332383884545294,0.6691437388257006,10.513845719288412
157,716,32.0,-2,157,14.358884276122168,0.6703927014834177,10.451181717004403
158,716,32.0,-2,158,14.385043052190309,0.6716320355194149,10.38934726390687
159,716,32.0,-2,159,14.410932444056783,0.672861786152604,10.328336025003509
160,716,32.0,-2,160,14.436407861123609,0.6740820019664975,10.268141062648056
161,716,32.0,-2,161,14.461474191686595,0.6752927349162793,10.208754890089608
162,716,32.0,-2,162,14.486630858761826,0.6764940403092659,10.150169523706516
163,716,32.0,-2,163,14.511576329038157,0.6776859767613995,10.092376533636703
164,716,32.0,-2,164,14.536178990706595,0.6788686061323289,10.035367092524481
165,716,32.0,-2,165,14.560481655820727,0.680041993441519,9.979132022184153
166,716,32.0,-2,166,14.584417969068348,0.6812062067677194,9.923661838039862
167,716,32.0,-2,167,14.608018075408165,0.6823613171339986,9.868946791214697
168,716,32.0,-2,168,14.631246385931416,0.6835073983804233,9.814976908224438
169,716,32.0,-2,169,14.654108083938755,0.6846445270263289,9.761742028528815
170,716,32.0,-2,170,14.67702559450743,0.685772782125898,9.709231838095356
171,716,32.0,-2,171,14.700220292510238,0.686892245108871,9.657435903671491
172,716,32.0,-2,172,14.72351131685835,0.6880029996285397,9.606343701523912
173,716,32.0,-2,173,14.746640638285374,0.6891051313968894,9.5559446454646
174,716,32.0,-2,174,14.769872630161949,0.6901987280195536,9.506228112309579
175,716,32.0,-2,175,14.793019571298615,0.691283878829369,9.457183465190354
176,716,32.0,-2,176,14.815814229918912,0.6923606747196183,9.408800074812142
177,716,32.0,-2,177,14.838438296840863,0.6934292079779341,9.36106733876177
178,716,32.0,-2,178,14.86117176452672,0.6944895721217399,9.31397469895608
179,716,32.0,-2,179,14.883872371970451,0.6955418617359992,9.267511657363428
180,716,32.0,-2,180,14.9063068576674,0.6965861723139631,9.22166779007867
181,716,32.0,-2,181,14.92862703086742,0.6976226001015087,9.176432759877592
182,716,32.0,-2,182,14.950939959208347,0.6986512419455888,9.131796327346905
183,716,32.0,-2,183,14.973016206321036,0.6996721951472336,9.087748361322696
184,716,32.0,-2,184,14.99486248809644,0.7006855573195654,9.044278844970876
185,716,32.0,-2,185,15.016966605437215,0.7016914262507851,9.001377886988209
186,716,32.0,-2,186,15.038924210215084,0.7026898997728012,8.95903572554461
187,716,32.0,-2,187,15.060582544599935,0.703681075635673,8.917242734368038
188,716,32.0,-2,188,15.081946078775928,0.7046650513877115,8.875989427351186
189,716,32.0,-2,189,15.10311414174716,0.7056419242615045,8.835266462354106
190,716,32.0,-2,190,15.124368002238981,0.7066117910659188,8.795064644292104
191,716,32.0,-2,191,15.145388478731785,0.7075747480840962,8.755374927559416
192,716,32.0,-2,192,15.166200545145555,0.7085308909774293,8.716188417869802
193,716,32.0,-2,193,15.18680066673549,0.7094803146954753,8.677496373542738
194,716,32.0,-2,194,15.207363965005019,0.7104231133917397,8.6392902063279
195,716,32.0,-2,195,15.227659076857625,0.7113593803452417,8.60156148177002
196,716,32.0,-2,196,15.247690127467,0.7122892078877512,8.564301919203523
197,716,32.0,-2,197,15.267461204440156,0.7132126873365745,8.527503391382439
198,716,32.0,-2,198,15.287272789883204,0.7141299089327473,8.491157923593349
199,716,32.0,-2,199,15.307205530025417,0.7150409617839107,8.455257693563965
200,716,32.0,-2,200,15.326974408787715,0.7159459338145726,8.419795028957473
201,716,32.0,-2,201,15.346595613684133,0.7168449117179458,8.384762406827036
202,716,32.0,-2,202,15.366207879278182,0.7177379809146991,8.350152451787707
203,716,32.0,-2,203,15.385877366879068,0.7186252255157989,8.315957934232756
204,716,32.0,-2,204,15.40563346572283,0.7195067282897568,8.28217176840618
205,716,32.0,-2,205,15.425151169481111,0.7203825706341025,8.248787010349261
206,716,32.0,-2,206,15.444465949656287,0.7212528325509046,8.215796855730972
207,716,32.0,-2,207,15.463788229953128,0.7221175926261594,8.183194637587064
208,716,32.0,-2,208,15.482878386353008,0.7229769280128716,8.15097382187858
209,716,32.0,-2,209,15.5017636264785,0.7238309144186796,8.119128013541157
210,716,32.0,-2,210,15.520660878597775,0.724679626092879,8.087650941269494
211,716,32.0,-2,211,15.539377184670347,0.7255231358221945,8.056536463561606
212,716,32.0,-2,212,15.557999893170802,0.7263615149261359,8.025778564023923
213,716,32.0,-2,213,15.576435611828447,0.7271948332559564,7.995371350007005
214,716,32.0,-2,214,15.59489297840566,0.7280231591997539,7.965309045248105
215,716,32.0,-2,215,15.613442813388465,0.7288465596756133,7.935585994465356
216,716,32.0,-2,216,15.631774652262193,0.7296651001499954,7.906196655964862
217,716,32.0,-2,217,15.649891710221537,0.7304788446421874,7.877135600264921
218,716,32.0,-2,218,15.668224743715442,0.7312878557351881,7.848397507522336
219,716,32.0,-2,219,15.686447236512963,0.732092194588539,7.819977164974517
220,716,32.0,-2,220,15.7045130610556,0.7328919209529677,7.791869464407853
221,716,32.0,-2,221,15.722484537182385,0.7336870931867152,7.7640693996459476
222,716,32.0,-2,222,15.740257456008404,0.7344777682734234,7.736572064075396
223,716,32.0,-2,223,15.757834660197636,0.7352640018414599,7.709372648199306
224,716,32.0,-2,224,15.77533074675924,0.7360458481845641,7.682466437232549
225,716,32.0,-2,225,15.792845026289053,0.7368233602836993,7.6558488087324434
226,716,32.0,-2,226,15.810169750728441,0.7375965898300019,7.629515230285271
227,716,32.0,-2,227,15.827307568419824,0.7383655872487215,7.603461257222868
228,716,32.0,-2,228,15.844261081326561,0.7391304017240473,7.577682530398036
229,716,32.0,-2,229,15.861062216768559,0.739891081224726,7.552174774008677
230,716,32.0,-2,230,15.877962154680688,0.7406476725303714,7.526933793472338
231,716,32.0,-2,231,15.894826680381303,0.7414002212583761,7.501955473356418
232,716,32.0,-2,232,15.911643285999006,0.7421487718913375,7.477235775359958
233,716,32.0,-2,233,15.9284603804344,0.7428933678049118,7.452770736354992
234,716,32.0,-2,234,15.945105886569417,0.7436340512960146,7.428556466482888
235,716,32.0,-2,235,15.961581972302563,0.7443708636112931,7.404589147306169
236,716,32.0,-2,236,15.97789574711819,0.7451038449757906,7.380865030018953
237,716,32.0,-2,237,15.994090416035014,0.7458330346217349,7.357380433719712
238,716,32.0,-2,238,16.01012300877144,0.7465584708173837,7.334131743730353
239,716,32.0,-2,239,16.025995544524207,0.7472801908958587,7.311115409984822
240,716,32.0,-2,240,16.041860196014472,0.7479982312839115,7.288327945464204
241,716,32.0,-2,241,16.057673550598462,0.7487126275305596,7.265765924696751
242,716,32.0,-2,242,16.073327777524224,0.7494234143355394,7.243425982307684
243,716,32.0,-2,243,16.088901859971877,0.7501306255775251,7.221304811620229
244,716,32.0,-2,244,16.10443561138193,0.7508342943420634,7.199399163324188
245,716,32.0,-2,245,16.12016245725772,0.7515344529491795,7.177705844180458
246,716,32.0,-2,246,16.135761677391546,0.752231132980614,7.156221715785307
247,716,32.0,-2,247,16.15141520030234,0.7529243653066473,7.134943693387015
248,716,32.0,-2,248,16.167145757566296,0.7536141801124796,7.113868744740159
249,716,32.0,-2,249,16.182724973416796,0.754300606924132,7.092993889018132
250,716,32.0,-2,250,16.198154533939228,0.7549836746338361,7.072316195765566
251,716,32.0,-2,251,16.213443780216632,0.7556634115248883,7.051832783943162
252,716,32.0,-2,252,16.228678560984406,0.7563398452959536,7.031540820782141
253,716,32.0,-2,253,16.243865996850495,0.7570130030845958,7.011437524351308
254,716,32.0,-2,254,16.259136936570016,0.7576829114913379,6.991520149588439
255,716,32.0,-2,255,16.274369900000416,0.7583495966000016,6.971786006890085
256,716,32.0,-2,256,16.289461932027613,0.7590130840018079,6.952232448362615
257,716,32.0,-2,257,16.304414534989853,0.7596733988155867,6.932856870276353
258,716,32.0,-2,258,16.31922918837759,0.7603305657083771,6.913656712324659
259,716,32.0,-2,259,16.333907349386905,0.7609846089153403,6.894629456901356
260,716,32.0,-2,260,16.348593450642174,0.7616355522589884,6.875772628416961
261,716,32.0,-2,261,16.363152025422433,0.7622834191677349,6.8570837926290125
262,716,32.0,-2,262,16.37757682352808,0.7629282326937671,6.838560556012453
263,716,32.0,-2,263,16.391869224956487,0.7635700155302426,6.820200565133675
264,716,32.0,-2,264,16.406030590355183,0.7642087900278145,6.802001506063128
265,716,32.0,-2,265,16.420062261493534,0.7648445782104869,6.783961103797843
266,716,32.0,-2,266,16.433965561723927,0.765477401790808,6.766077121704747
267,716,32.0,-2,267,16.447741796432332,0.7661072821844065,6.748347360980212
268,716,32.0,-2,268,16.46139225347814,0.7667342405238788,6.730769660125063
269,716,32.0,-2,269,16.47499464502029,0.7673582976720379,6.713341894433654
270,716,32.0,-2,270,16.48866673519492,0.7679794742345312,6.696061975498353
271,716,32.0,-2,271,16.50226299435549,0.7685977905718406,6.6789278507139755
272,716,32.0,-2,272,16.51573663189366,0.7692132668106771,6.661937502813458
273,716,32.0,-2,273,16.529088820310044,0.7698259228547805,6.645088949387386
274,716,32.0,-2,274,16.542364071008183,0.7704357783951402,6.628380242436819
275,716,32.0,-2,275,16.55567024158112,0.7710428529196505,6.61180946790833
276,716,32.0,-2,276,16.568857458940666,0.7716471657220735,6.595374745248279
277,716,32.0,-2,277,16.58192683081309,0.7722487359111834,6.579074226988354
278,716,32.0,-2,278,16.5948794532859,0.7728475824181248,6.562906098277118
279,716,32.0,-2,279,16.607863814778288,0.7734437240041766,6.546868576460369
280,716,32.0,-2,280,16.620791514296208,0.7740371792678394,6.530959910652015
281,716,32.0,-2,281,16.6336056804742,0.7746279666514361,6.515178381304011
282,716,32.0,-2,282,16.646307351300308,0.7752161044472554,6.499522299787557
283,716,32.0,-2,283,16.658897554831988,0.7758016108032564,6.483990007967371
284,716,32.0,-2,284,16.67137730943653,0.7763845037283497,6.4685798777760155
285,716,32.0,-2,285,16.683747624021237,0.7769648010972794,6.453290310802885
286,716,32.0,-2,286,16.69600949825364,0.7775425206551166,6.438119737863985
287,716,32.0,-2,287,16.708163922772002,0.7781176800213869,6.423066618585423
288,716,32.0,-2,288,16.720211879386387,0.7786902966938459,6.408129440985967
289,716,32.0,-2,289,16.732154341270466,0.779260388051919,6.393306721048482
290,716,32.0,-2,290,16.743992273144453,0.7798279713598253,6.378597002308432
291,716,32.0,-2,291,16.75572663144926,0.7803930637693964,6.363998855424214
292,716,32.0,-2,292,16.767358364512287,0.7809556823226115,6.3495108777574245
293,716,32.0,-2,293,16.778888412704987,0.7815158439538599,6.335131692953183
294,716,32.0,-2,294,16.790398792760882,0.7820735654919497,6.320859950511746
295,716,32.0,-2,295,16.80184861267761,0.7826288636618749,6.306694325362308
296,716,32.0,-2,296,16.813198264058904,0.7831817550863571,6.292633517447477
297,716,32.0,-2,297,16.824448672856605,0.783732256287176,6.278676251286846
298,716,32.0,-2,298,16.835696360781355,0.7842803836863013,6.26482127555677
299,716,32.0,-2,299,16.846892665455666,0.7848261536068405,6.251067362662376
300,716,32.0,-2,300,16.857992050730665,0.7853695822738165,6.237413308311417
301,716,32.0,-2,301,16.8689950583392,0.7859106858147856,6.2238579310873945
302,716,32.0,-2,302,16.879902583385153,0.7864494802603089,6.210400072021166
303,716,32.0,-2,303,16.89071551426111,0.7869859815442911,6.197038594166784
304,716,32.0,-2,304,16.901613516100838,0.7875202055041935,6.183772382174212
305,716,32.0,-2,305,16.912588020529526,0.7880521678811376,6.170600341866837
306,716,32.0,-2,306,16.923509761917337,0.7885818843199047,6.157521399810548
307,716,32.0,-2,307,16.93434629414934,0.7891093703688469,6.14453450289772
308,716,32.0,-2,308,16.94514517615038,0.7896346414797139,6.131638617921261
309,716,32.0,-2,309,16.955949761278347,0.7901577130074096,6.118832731156971
310,716,32.0,-2,310,16.966665591896138,0.7906786002096835,6.106115847939719
311,716,32.0,-2,311,16.97729350052696,0.791197318246769,6.093486992251528
312,716,32.0,-2,312,16.987834313719187,0.7917138821809737,6.080945206306865
313,716,32.0,-2,313,16.998288852088173,0.7922283069762314,6.0684895501368175
314,716,32.0,-2,314,17.00865793035466,0.792740607497622,6.056119101186425
315,716,32.0,-2,315,17.01903298672879,0.793250798510867,6.0438329539010525
316,716,32.0,-2,316,17.029345491498127,0.7937588946818069,6.031630219329642
317,716,32.0,-2,317,17.03957528063306,0.7942649105758663,6.019510024719288
318,716,32.0,-2,318,17.049723127078636,0.7947688606575143,6.007471513123619
319,716,32.0,-2,319,17.05985974029727,0.7952707592897215,5.995513842978525
320,716,32.0,-2,320,17.069935757504677,0.795770620732786,5.983636187831863
321,716,32.0,-2,321,17.079931345103446,0.796268459145969,5.971837735783922
322,716,32.0,-2,322,17.089864281204328,0.7967642885844798,5.9601176892241625
323,716,32.0,-2,323,17.099759201132912,0.7972581229999998,5.9484752644256105
324,716,32.0,-2,324,17.10957491056936,0.7977499762401934,5.936909691175586
325,716,32.0,-2,325,17.11931214326311,0.7982398620482529,5.925420212411453
326,716,32.0,-2,326,17.128974542853925,0.7987277940624772,5.914006083856485
327,716,32.0,-2,327,17.13877419350393,0.7992137858158841,5.902666573667645
328,716,32.0,-2,328,17.14853592960027,0.7996978507358606,5.8914009620851004
329,716,32.0,-2,329,17.158223216516276,0.8001800021438507,5.880208541085025
330,716,32.0,-2,330,17.1679427976107,0.8006602532550836,5.869088613931652
331,716,32.0,-2,331,17.177653863620737,0.8011386171787058,5.858040495296848
332,716,32.0,-2,332,17.187291946832456,0.8016151069164271,5.847063510246201
333,716,32.0,-2,333,17.19685768077107,0.8020897353636651,5.836156994379721
334,716,32.0,-2,334,17.20635169449702,0.8025625153089706,5.825320293397681
335,716,32.0,-2,335,17.215774612624273,0.8030334594339902,5.814552762792609
336,716,32.0,-2,336,17.225137003299636,0.8035025803134753,5.803853767547793
337,716,32.0,-2,337,17.234601343562986,0.8039698904153406,5.79322268183715
338,716,32.0,-2,338,17.24399536162501,0.804435402100773,5.782658888738503
339,716,32.0,-2,339,17.2533196602727,0.804899127624393,5.7721617799427065
340,716,32.0,-2,340,17.262574838032542,0.8053610791344662,5.761730755483043
341,716,32.0,-2,341,17.271815052949307,0.8058212686731685,5.751365223459501
342,716,32.0,-2,342,17.28119586288473,0.8062797081769029,5.741064599772855
343,716,32.0,-2,343,17.29053726956447,0.8067364094766672,5.730828307867952
344,716,32.0,-2,344,17.299811641770876,0.8071913842984761,5.720655778479113
345,716,32.0,-2,345,17.309276200405087,0.807644644263833,5.710546449388474
346,716,32.0,-2,346,17.31895820916231,0.8080962008902521,5.70049976517673
347,716,32.0,-2,347,17.32860987160192,0.8085460655918338,5.690515177001657
348,716,32.0,-2,348,17.33823006540535,0.8089942496798871,5.680592141550257
349,716,32.0,-2,349,17.3478630676623,0.8094407643618629,5.670730124069948
350,716,32.0,-2,350,17.3574338423124,0.8098856207478116,5.660928593284282
351,716,32.0,-2,351,17.366940103062745,0.810328829844707,5.651187024425106
352,716,32.0,-2,352,17.376382344835832,0.810770402559781,5.641504898230096
353,716,32.0,-2,353,17.38576105933833,0.8112103497013472,5.631881700737374
354,716,32.0,-2,354,17.395142042322867,0.8116486819796837,5.622316923099149
355,716,32.0,-2,355,17.404526082657764,0.8120854100079663,5.612810061401575
356,716,32.0,-2,356,17.413847611905798,0.8125205443032478,5.603360616482178
357,716,32.0,-2,357,17.423110924913587,0.8129540952874796,5.593968093761589
358,716,32.0,-2,358,17.432360642999278,0.81338607328857,5.584632003077253
359,716,32.0,-2,359,17.44170169910408,0.8138164885414825,5.575351858525167
360,716,32.0,-2,360,17.45106302373872,0.8142453511893665,5.56612717830199
361,716,32.0,-2,361,17.460363815871613,0.8146726712847233,5.556957484561309
362,716,32.0,-2,362,17.469655281450343,0.815098458790603,5.547842303266577
363,716,32.0,-2,363,17.47889459705742,0.8155227235818311,5.5387811647652825
364,716,32.0,-2,364,17.48807460932137,0.8159454754457282,5.529773600821187
365,716,32.0,-2,365,17.497195749830247,0.8163667240847897,5.520819148744039
