,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
42,1126,32.0,-2,42,9.222551786831017,0.3401628159218065,23.157471583274905
43,1126,32.0,-2,43,9.345095002405444,0.3446187640094022,22.738920797946953
44,1126,32.0,-2,44,9.465413547469714,0.34898510676588407,22.330360306327208
45,1126,32.0,-2,45,9.58291488284722,0.3532659009662811,21.931402731682454
46,1126,32.0,-2,46,9.697779593722565,0.35746491991781054,21.541703856035866
47,1126,32.0,-2,47,9.810756348372621,0.3615856593538174,21.160957969865528
48,1126,32.0,-2,48,9.921158684652221,0.36563134596784147,20.788893354229174
49,1126,32.0,-2,49,10.029352204333739,0.36960494812697936,20.425267957133293
50,1126,32.0,-2,50,10.13554531133914,0.3735091883294864,20.069865310805838
51,1126,32.0,-2,51,10.239792602673099,0.37734655700236697,19.722490729144646
52,1126,32.0,-2,52,10.342491314604366,0.38111932726156444,19.382967811029303
53,1126,32.0,-2,53,10.442975479134102,0.3848295702909328,19.051135268116674
54,1126,32.0,-2,54,10.541378498403319,0.38847917102786617,18.726844086384318
55,1126,32.0,-2,55,10.637605041654352,0.39206984387766347,18.40995502273863
56,1126,32.0,-2,56,10.73139829846431,0.3956031482139391,18.100336430531478
57,1126,32.0,-2,57,10.824100084767466,0.39908050345841556,17.797862399669633
58,1126,32.0,-2,58,10.915561845083586,0.40250320356615793,17.502411202282246
59,1126,32.0,-2,59,11.005126679424142,0.40587243079917545,17.213863997694382
60,1126,32.0,-2,60,11.092585351991056,0.40918926865082667,16.932103801602906
61,1126,32.0,-2,61,11.178930441391953,0.4124547138905698,16.657014668048376
62,1126,32.0,-2,62,11.263728127478746,0.41566968766967705,16.38848106448171
63,1126,32.0,-2,63,11.34786957531561,0.4188350456783019,16.126387409655706
64,1126,32.0,-2,64,11.430403857953541,0.4219515873621781,15.87061774685015
65,1126,32.0,-2,65,11.511856446347288,0.4250200642253439,15.621055526394358
66,1126,32.0,-2,66,11.59218474744948,0.4280411872591883,15.377583477392434
67,1126,32.0,-2,67,11.670576866606723,0.4310156335506565,15.140083540861141
68,1126,32.0,-2,68,11.747025132126867,0.43394405212446424,14.908436857096873
69,1126,32.0,-2,69,11.822145026722108,0.4368270690851012,14.682523785309549
70,1126,32.0,-2,70,11.896016495137925,0.43966529212073135,14.462223947065176
71,1126,32.0,-2,71,11.9681334713712,0.44245931443257636,14.247416282426244
72,1126,32.0,-2,72,12.03885391942782,0.44520971814870036,14.037979122394752
73,1126,32.0,-2,73,12.108044772522309,0.44791707729015257,13.833790247328551
74,1126,32.0,-2,74,12.175742407867833,0.4505819603212734,13.634726962694145
75,1126,32.0,-2,75,12.242193297603908,0.45320493235438686,13.440666164565528
76,1126,32.0,-2,76,12.307760649406307,0.4557865570410956,13.2514844045024
77,1126,32.0,-2,77,12.372029523964116,0.4583273981908783,13.067057952061518
78,1126,32.0,-2,78,12.435117252998767,0.46082802115062943,12.8872628553613
79,1126,32.0,-2,79,12.497253605046598,0.46328899397433354,12.711975000380988
80,1126,32.0,-2,80,12.558350652813386,0.4657108884080205,12.54107016981412
81,1126,32.0,-2,81,12.619266531808053,0.4680942807115538,12.374424096100611
82,1126,32.0,-2,82,12.679030522470299,0.4704397523338545,12.211912542846633
83,1126,32.0,-2,83,12.737738079073486,0.47274789046221394,12.05341134297828
84,1126,32.0,-2,84,12.795588435947085,0.47501928846244257,11.898796466886985
85,1126,32.0,-2,85,12.852574338883564,0.477254546195207,11.747944094960886
86,1126,32.0,-2,86,12.908668706025274,0.47945427025570864,11.600730684287512
87,1126,32.0,-2,87,12.963814498697865,0.48161907412247135,11.457033034499574
88,1126,32.0,-2,88,13.017801366050211,0.48374957822943054,11.316728365468471
89,1126,32.0,-2,89,13.070698737807474,0.48584640996793044,11.17969438697655
90,1126,32.0,-2,90,13.123492282765469,0.4879102036254581,11.045809370466579
91,1126,32.0,-2,91,13.175364773808255,0.4899416002533286,10.914952235642758
92,1126,32.0,-2,92,13.226088152364623,0.49194124750009555,10.78700262165512
93,1126,32.0,-2,93,13.275798146640852,0.49390979938065643,10.661840968697923
94,1126,32.0,-2,94,13.324545176043932,0.4958479160023156,10.539348599668628
95,1126,32.0,-2,95,13.372648511148501,0.4977562632471011,10.419407804092337
96,1126,32.0,-2,96,13.419972227301884,0.49963551241258763,10.30190192495919
97,1126,32.0,-2,97,13.466285777157253,0.5014863398127586,10.186715449297708
98,1126,32.0,-2,98,13.512351071040133,0.5033094263396932,10.073734103544275
99,1126,32.0,-2,99,13.557724094545943,0.5051054569860758,9.962844954907112
100,1126,32.0,-2,100,13.602051695732598,0.5068751203277095,9.8539365201177
101,1126,32.0,-2,101,13.645546770476582,0.5086191079644143,9.746898883089791
102,1126,32.0,-2,102,13.688091786621523,0.5103381139168713,9.641623823095514
103,1126,32.0,-2,103,13.729987711506233,0.5120328339762219,9.538004955122148
104,1126,32.0,-2,104,13.77181936349733,0.5137039650025158,9.435937884052606
105,1126,32.0,-2,105,13.813232097387715,0.5153522041675024,9.335320374265088
106,1126,32.0,-2,106,13.854124981086027,0.5169782481367632,9.236052536051389
107,1126,32.0,-2,107,13.894732183318437,0.5185827921858709,9.138037030078458
108,1126,32.0,-2,108,13.935214499748003,0.5201665292451262,9.041179290752488
109,1126,32.0,-2,109,13.975103382716163,0.5217301488675335,8.945387768747906
110,1126,32.0,-2,110,14.01435168693763,0.5232743361161355,8.850574193920927
111,1126,32.0,-2,111,14.053004260941076,0.52479977036088,8.75665385484487
112,1126,32.0,-2,112,14.091210276666605,0.5263071239931764,8.663545897695144
113,1126,32.0,-2,113,14.128991480753264,0.5277970610445127,8.571173639346483
114,1126,32.0,-2,114,14.166312912625685,0.5292702357150724,8.479464892847304
115,1126,32.0,-2,115,14.203123133420442,0.5307272908131234,8.388352301181051
116,1126,32.0,-2,116,14.239752063449135,0.532168856109719,8.297773674408894
117,1126,32.0,-2,117,14.275933578863697,0.5335955466161132,8.207672324415164
118,1126,32.0,-2,118,14.311655178397517,0.5350079607944703,8.117997390475054
119,1126,32.0,-2,119,14.347109991093397,0.5364066787158586,8.028704148101497
120,1126,32.0,-2,120,14.382008317111406,0.5377922601830843,7.9397542918480895
121,1126,32.0,-2,121,14.416456124336055,0.5391652428381625,7.851116189449783
122,1126,32.0,-2,122,14.450295794467323,0.5405261402862876,7.762765082809068
123,1126,32.0,-2,123,14.48355708113095,0.5418754402492197,7.674683247153254
124,1126,32.0,-2,124,14.516559285963485,0.5432136027947555,7.586860084313216
125,1126,32.0,-2,125,14.549353577964878,0.5445410586670637,7.499292147850824
126,1126,32.0,-2,126,14.58185878458778,0.5458582077538968,7.411983093055113
127,1126,32.0,-2,127,14.61432257281864,0.5471654177272296,7.324943543886917
128,1126,32.0,-2,128,14.64661076124518,0.5484630228931995,7.238190873907499
129,1126,32.0,-2,129,14.679176841939036,0.5497513232770368,7.151748902636783
130,1126,32.0,-2,130,14.711827624104483,0.5510305839855543,7.065647502711279
131,1126,32.0,-2,131,14.744433727917496,0.5523010348638049,6.979922122098344
132,1126,32.0,-2,132,14.777728703252723,0.5535628704738327,6.8946132305504335
133,1126,32.0,-2,133,14.810903373739286,0.5548162504060122,6.809765694351206
134,1126,32.0,-2,134,14.843745927542438,0.5560612999333888,6.725428091581563
135,1126,32.0,-2,135,14.876466061931103,0.5572981110087771,6.641651980092256
136,1126,32.0,-2,136,14.909021837229048,0.5585267435967933,6.558491132337622
137,1126,32.0,-2,137,14.941781906573688,0.5597472273248639,6.476000752350423
138,1126,32.0,-2,138,14.974596184234189,0.5609595634293991,6.3942366907978965
139,1126,32.0,-2,139,15.0075899592939,0.5621637269660942,6.31325467400962
140,1126,32.0,-2,140,15.040449324743513,0.5633596692470009,6.233109562351686
141,1126,32.0,-2,141,15.072916547169026,0.5645473204618779,6.153854652176101
142,1126,32.0,-2,142,15.105146650841018,0.5657265924375646,6.075541033937199
143,1126,32.0,-2,143,15.137420269960655,0.5668973814868575,5.998217017075788
144,1126,32.0,-2,144,15.169455560928018,0.5680595712976707,5.9219276299359365
145,1126,32.0,-2,145,15.201616121879017,0.5692130358140792,5.846714200493125
146,1126,32.0,-2,146,15.233580240163567,0.5703576420631002,5.772614021134565
147,1126,32.0,-2,147,15.265312250380019,0.5714932528845973,5.699660095945092
148,1126,32.0,-2,148,15.296609190646429,0.5726197295261553,5.627880982769163
149,1126,32.0,-2,149,15.327601647039241,0.5737369340708123,5.557300691802276
150,1126,32.0,-2,150,15.358237059377489,0.5748447316699618,5.487938681649197
151,1126,32.0,-2,151,15.388721693059251,0.5759429925618715,5.419809911240598
152,1126,32.0,-2,152,15.418788906347089,0.5770315938598777,5.352924954150481
153,1126,32.0,-2,153,15.448738559823315,0.5781104211088929,5.287290163736543
154,1126,32.0,-2,154,15.478515879845148,0.5791793695939552,5.222907881547016
155,1126,32.0,-2,155,15.507997333144855,0.5802383454176977,5.159776679464102
156,1126,32.0,-2,156,15.537106620923227,0.5812872663465533,5.0978916275274315
157,1126,32.0,-2,157,15.565916585523473,0.5823260624381446,5.037244579497603
158,1126,32.0,-2,158,15.594320290453973,0.5833546764638117,4.977824468934301
159,1126,32.0,-2,159,15.62241713425081,0.5843730641425167,4.919617609334672
160,1126,32.0,-2,160,15.650481438434968,0.5853811942039467,4.862607992724691
161,1126,32.0,-2,161,15.67844544397538,0.5863790482995643,4.806777581972071
162,1126,32.0,-2,162,15.70605302680439,0.5873666207807039,4.7521065929193185
163,1126,32.0,-2,163,15.733247554709886,0.5883439183626636,4.69857376328865
164,1126,32.0,-2,164,15.76000692722123,0.589310959693182,4.646156605477884
165,1126,32.0,-2,165,15.78632296126925,0.5902677748432217,4.594831645008114
166,1126,32.0,-2,166,15.812197008128834,0.5912144047341714,4.544574635111289
167,1126,32.0,-2,167,15.837760770523193,0.5921509005211956,4.495360756840469
168,1126,32.0,-2,168,15.863367608869105,0.5930773229366417,4.447164805193452
169,1126,32.0,-2,169,15.888921913381264,0.5939937416329123,4.399961340678502
170,1126,32.0,-2,170,15.914189613081074,0.5949002344810066,4.353724845212881
171,1126,32.0,-2,171,15.93904659280447,0.5957968869020065,4.308429839686077
172,1126,32.0,-2,172,15.963657622634052,0.5966837911802406,4.2640510005246455
173,1126,32.0,-2,173,15.987867615124067,0.597561045803264,4.220563254434921
174,1126,32.0,-2,174,16.011660195338504,0.5984287548169431,4.177941859704802
175,1126,32.0,-2,175,16.035058084980484,0.5992870272035765,4.136162479134413
176,1126,32.0,-2,176,16.058172161553948,0.60013597628566,4.095201232552839
177,1126,32.0,-2,177,16.08097775094653,0.6009757191593359,4.055034747638196
178,1126,32.0,-2,178,16.10346621413511,0.6018063761573234,4.0156401969213675
179,1126,32.0,-2,179,16.12558025946881,0.6026280703434679,3.976995327278999
180,1126,32.0,-2,180,16.14747236135284,0.6034409270391364,3.9390784820047458
181,1126,32.0,-2,181,16.16900776201151,0.6042450733814829,3.901868616366606
182,1126,32.0,-2,182,16.190183942689977,0.6050406379132308,3.8653453074544757
183,1126,32.0,-2,183,16.21100781948953,0.6058277502033123,3.8294887591014657
184,1126,32.0,-2,184,16.231486237199874,0.6066065404974594,3.794279802548452
185,1126,32.0,-2,185,16.25163543254821,0.607377139397662,3.759699893490037
186,1126,32.0,-2,186,16.271535286882248,0.6081396775692589,3.7257311060496505
187,1126,32.0,-2,187,16.291113666999916,0.6088942854743411,3.692356124180961
188,1126,32.0,-2,188,16.310577990292707,0.6096410931300783,3.659558230948086
189,1126,32.0,-2,189,16.329771870923715,0.6103802298905493,3.6273212960694963
190,1126,32.0,-2,190,16.348655708205158,0.6111118242506437,3.5956297620723774
191,1126,32.0,-2,191,16.36734433715931,0.6118360036706212,3.5644686293485464
192,1126,32.0,-2,192,16.385860550057735,0.6125528944199274,3.5338234403932276
193,1126,32.0,-2,193,16.404126824167502,0.6132626214389165,3.503680263433978
194,1126,32.0,-2,194,16.42210820229416,0.6139653082171677,3.4740256756624035
195,1126,32.0,-2,195,16.439920504226137,0.6146610766871421,3.4448467462226304
196,1126,32.0,-2,196,16.457548338429486,0.6153500471319817,3.4161310191041565
197,1126,32.0,-2,197,16.474961925439416,0.6160323381063165,3.387866496066131
198,1126,32.0,-2,198,16.492260631428948,0.6167080663690034,3.3600416196864415
199,1126,32.0,-2,199,16.509360192126692,0.6173773468267921,3.332645256619749
200,1126,32.0,-2,200,16.52621933148845,0.6180402924879665,3.3056666811420925
201,1126,32.0,-2,201,16.542886083003804,0.6186970144250798,3.2790955590310347
202,1126,32.0,-2,202,16.559485110286474,0.619347621745957,3.252921931839637
203,1126,32.0,-2,203,16.575905332818675,0.6199922215715213,3.2271362015257594
204,1126,32.0,-2,204,16.592084914643234,0.6206309190231728,3.201729115650174
205,1126,32.0,-2,205,16.60802845279382,0.6212638172120502,3.1766917529283774
206,1126,32.0,-2,206,16.623751866985092,0.621891017236712,3.1520155092482085
207,1126,32.0,-2,207,16.63929503590277,0.6225126181855222,3.127692084448313
208,1126,32.0,-2,208,16.654766855074755,0.6231287171413662,3.103713469016661
209,1126,32.0,-2,209,16.67045903466396,0.6237394091937404,3.080071931864609
210,1126,32.0,-2,210,16.685986278582362,0.6243447874519031,3.0567600082881583
211,1126,32.0,-2,211,16.701297794360105,0.6249449430618241,3.033770488466807
212,1126,32.0,-2,212,16.71645976531088,0.6255399652258915,3.011096406438675
213,1126,32.0,-2,213,16.731616817010362,0.6261299412250402,2.9887310295377887
214,1126,32.0,-2,214,16.746799116564667,0.6267149564429954,2.96666784828129
215,1126,32.0,-2,215,16.761794545081052,0.6272950943923514,2.94490056670557
216,1126,32.0,-2,216,16.77673931558188,0.6278704367422306,2.9234230931090366
217,1126,32.0,-2,217,16.79162497586683,0.6284410633472892,2.902229531236273
218,1126,32.0,-2,218,16.806327084472553,0.6290070522778621,2.881314171835932
219,1126,32.0,-2,219,16.820927689800342,0.629568479851051,2.8606714846163044
220,1126,32.0,-2,220,16.835491720787072,0.6301254206625864,2.8402961105755367
221,1126,32.0,-2,221,16.849883874529105,0.6306779476193021,2.8201828546701364
222,1126,32.0,-2,222,16.8641851344279,0.6312261319720842,2.800326678849366
223,1126,32.0,-2,223,16.87850004880042,0.631770043349164,2.7807226954031137
224,1126,32.0,-2,224,16.892718321232234,0.6323097497896379,2.7613661606206534
225,1126,32.0,-2,225,16.906776482788832,0.6328453177771147,2.7422524687648604
226,1126,32.0,-2,226,16.92071669632201,0.6333768122733926,2.723377146316551
227,1126,32.0,-2,227,16.93456466268357,0.6339042967520858,2.704735846512456
228,1126,32.0,-2,228,16.94845461744112,0.6344278332321235,2.6863243441246567
229,1126,32.0,-2,229,16.962348687185127,0.6349474823110559,2.668138530507818
230,1126,32.0,-2,230,16.976197090315054,0.6354633031981101,2.650174408872182
231,1126,32.0,-2,231,16.989936815989935,0.6359753537469391,2.6324280897953116
232,1126,32.0,-2,232,17.00357670638083,0.6364836904880234,2.614895786934369
233,1126,32.0,-2,233,17.01718236340853,0.6369883686606799,2.597573812959382
234,1126,32.0,-2,234,17.03075393970848,0.6374894422446461,2.5804585756779304
235,1126,32.0,-2,235,17.04419997771018,0.6379869639912089,2.5635465743396537
236,1126,32.0,-2,236,17.057681721624707,0.6384809854538483,2.546834396125824
237,1126,32.0,-2,237,17.07111136489775,0.6389715570183789,2.530318712805851
238,1126,32.0,-2,238,17.08452623600885,0.6394587279325659,2.5139962775463403
239,1126,32.0,-2,239,17.097834896535836,0.6399425463352014,2.4978639218839405
240,1126,32.0,-2,240,17.11106924277843,0.6404230592846302,2.481918552835019
241,1126,32.0,-2,241,17.124226436731682,0.6409003127867099,2.4661571501413775
242,1126,32.0,-2,242,17.137249272714293,0.6413743518222041,2.4505767636533804
243,1126,32.0,-2,243,17.15019258607883,0.641845220373597,2.4351745108300733
244,1126,32.0,-2,244,17.163086226691988,0.642312961451329,2.419947574355106
245,1126,32.0,-2,245,17.175869370380752,0.6427776171194511,2.4048931998742944
246,1126,32.0,-2,246,17.188558176068277,0.6432392285206965,2.390008693827369
247,1126,32.0,-2,247,17.201139119294577,0.6436978359009705,2.375291421382258
248,1126,32.0,-2,248,17.21359493582834,0.6441534786332628,2.3607388044731294
249,1126,32.0,-2,249,17.225967350355077,0.6446061952409828,2.3463483199185404
250,1126,32.0,-2,250,17.23827231303771,0.6450560234207243,2.3321174976281043
251,1126,32.0,-2,251,17.25045629872769,0.6455030000644641,2.318043918894517
252,1126,32.0,-2,252,17.262520983845036,0.6459471612812007,2.3041252147535403
253,1126,32.0,-2,253,17.27451903523862,0.646388542418039,2.2903590644268803
254,1126,32.0,-2,254,17.2865193429503,0.6468271780807305,2.2767431938309812
255,1126,32.0,-2,255,17.298426093792877,0.6472631021536749,2.2632753741470637
256,1126,32.0,-2,256,17.310239103493274,0.6476963478193906,2.249953420460443
257,1126,32.0,-2,257,17.32199288474406,0.6481269475774672,2.2367751904514748
258,1126,32.0,-2,258,17.333635720267537,0.6485549332630038,2.2237385797038343
259,1126,32.0,-2,259,17.34516908033245,0.6489803360669376,2.2108415343133316
260,1126,32.0,-2,260,17.35659848123811,0.649403186545419,2.198082029010912
261,1126,32.0,-2,261,17.367925764701425,0.6498235146459801,2.1854580799030785
262,1126,32.0,-2,262,17.379169298698322,0.6502413497204281,2.1729677399566185
263,1126,32.0,-2,263,17.390354653548286,0.6506567205408856,2.1606090979920296
264,1126,32.0,-2,264,17.40143647588368,0.6510696553153729,2.148380277713649
265,1126,32.0,-2,265,17.4124161127358,0.6514801817029455,2.136279436780498
266,1126,32.0,-2,266,17.423307581440554,0.6518883268283961,2.1243047659230925
267,1126,32.0,-2,267,17.43418206886537,0.6522941172965335,2.112454488078235
268,1126,32.0,-2,268,17.44501385187243,0.652697579206047,2.1007268575714164
269,1126,32.0,-2,269,17.455768060398345,0.653098738162968,2.0891201593226967
270,1126,32.0,-2,270,17.466466963623297,0.65349761929374,2.077632708087556
271,1126,32.0,-2,271,17.477081014960206,0.6538942472579032,2.0662628477245306
272,1126,32.0,-2,272,17.48761744227276,0.6542886462604096,2.055008950490958
273,1126,32.0,-2,273,17.498059923088228,0.654680840063573,2.043869416360799
274,1126,32.0,-2,274,17.508409615553596,0.6550708519986664,2.0328426729547715
275,1126,32.0,-2,275,17.518667658820366,0.6554587049745025,2.0219271725881285
276,1126,32.0,-2,276,17.5288351736919,0.6558444214962613,2.011121395131937
277,1126,32.0,-2,277,17.53891326273655,0.6562280236683686,2.0004238451170693
278,1126,32.0,-2,278,17.54890301074781,0.6566095332072356,1.9898330517442275
279,1126,32.0,-2,279,17.558805485104227,0.656988971451238,1.9793475683357542
280,1126,32.0,-2,280,17.568621736120313,0.6573663593703957,1.9689659718033852
281,1126,32.0,-2,281,17.578352797388785,0.6577417175757616,1.9586868621395013
282,1126,32.0,-2,282,17.587999686114284,0.6581150663285288,1.9485088619160678
283,1126,32.0,-2,283,17.597563403438905,0.6584864255488642,1.9384306158132887
284,1126,32.0,-2,284,17.60704493475971,0.6588558148244757,1.9284507901447512
285,1126,32.0,-2,285,17.616445250038506,0.6592232534189251,1.9185680724163277
286,1126,32.0,-2,286,17.625765304104092,0.6595887602796884,1.9087811708860443
287,1126,32.0,-2,287,17.635006036947175,0.6599523540459765,1.8990888141405762
288,1126,32.0,-2,288,17.644168374008235,0.6603140530563217,1.8894897506863089
289,1126,32.0,-2,289,17.653275813129607,0.6606738753559349,1.8799827485514058
290,1126,32.0,-2,290,17.662373633865716,0.6610318387038455,1.8705665949005734
291,1126,32.0,-2,291,17.671410526369375,0.6613879605798259,1.8612400956544803
292,1126,32.0,-2,292,17.680385869913565,0.6617422581911102,1.8520020751298105
293,1126,32.0,-2,293,17.689287565677795,0.6620947484789135,1.8428513756836225
294,1126,32.0,-2,294,17.698116444438718,0.6624454481247554,1.8337868573715355
295,1126,32.0,-2,295,17.706873324389313,0.6627943735565976,1.8248073976008854
296,1126,32.0,-2,296,17.715559011378062,0.6631415409547993,1.8159118908205159
297,1126,32.0,-2,297,17.724174299142557,0.6634869662578949,1.8070992481915482
298,1126,32.0,-2,298,17.732751986187413,0.6638306651682047,1.7983683972798659
299,1126,32.0,-2,299,17.74135216195606,0.6641726531572761,1.789718281758553
300,1126,32.0,-2,300,17.749938429583427,0.6645129454711697,1.78114786111162
301,1126,32.0,-2,301,17.758456323545182,0.6648515571355875,1.7726561103460057
302,1126,32.0,-2,302,17.766927164351852,0.6651885029608532,1.7642420197385889
303,1126,32.0,-2,303,17.775334155414118,0.6655237975482333,1.7559045935023505
304,1126,32.0,-2,304,17.783701923178093,0.665857455285525,1.7476428535336197
305,1126,32.0,-2,305,17.79204595364517,0.6661894903704748,1.7394558332392691
306,1126,32.0,-2,306,17.800384345123,0.6665199167988011,1.7313425811963583
307,1126,32.0,-2,307,17.808658311158126,0.6668487483736704,1.723302159929986
308,1126,32.0,-2,308,17.81686852900762,0.6671759987098748,1.7153336456664476
309,1126,32.0,-2,309,17.825032210986876,0.6675016812378914,1.7074361281084762
310,1126,32.0,-2,310,17.83314329868916,0.6678258092078255,1.6996087101918391
311,1126,32.0,-2,311,17.841272641957598,0.6681483956932437,1.6918505078730561
312,1126,32.0,-2,312,17.849438130328437,0.6684694535948988,1.6841606498974144
313,1126,32.0,-2,313,17.857603458619273,0.6687889956443506,1.6765382760206222
314,1126,32.0,-2,314,17.865707631892334,0.6691070344019118,1.6689825430880347
315,1126,32.0,-2,315,17.873751268405577,0.6694235822777826,1.6614926153714364
316,1126,32.0,-2,316,17.881793789870116,0.6697386515164807,1.6540676706882635
317,1126,32.0,-2,317,17.88978194529292,0.6700522542068779,1.6467068986158608
318,1126,32.0,-2,318,17.897711059927715,0.6703644022853417,1.6394095003002889
319,1126,32.0,-2,319,17.90558172055144,0.6706751075387909,1.6321746882699841
320,1126,32.0,-2,320,17.913394506136196,0.6709843816076708,1.625001686247046
321,1126,32.0,-2,321,17.921149987981927,0.6712922359888488,1.6178897295002344
322,1126,32.0,-2,322,17.92884872986985,0.6715986820391181,1.6108380625291048
323,1126,32.0,-2,323,17.936491288108172,0.6719037309756631,1.6038459421102047
324,1126,32.0,-2,324,17.944078211752572,0.672207393881293,1.5969126349717158
325,1126,32.0,-2,325,17.951655208578444,0.6725096817060616,1.590037418162595
326,1126,32.0,-2,326,17.959198891186873,0.6728106052698061,1.5832195788976975
327,1126,32.0,-2,327,17.966688000468707,0.6731101752646174,1.5764584143897125
328,1126,32.0,-2,328,17.97415011124321,0.6734084022572457,1.5697532316954437
329,1126,32.0,-2,329,17.981653762605838,0.673705296691445,1.563103347562027
330,1126,32.0,-2,330,17.989142715702055,0.6740008688902548,1.5565080882715918
331,1126,32.0,-2,331,17.996597978586255,0.6742951290582264,1.5499667894986686
332,1126,32.0,-2,332,18.00402830005119,0.6745880872835892,1.5434787961612315
333,1126,32.0,-2,333,18.01146085301952,0.6748797535403646,1.5370434622797404
334,1126,32.0,-2,334,18.01894441544957,0.6751701376904247,1.5306601508371216
335,1126,32.0,-2,335,18.026417590989453,0.6754592494855011,1.5243282336368154
336,1126,32.0,-2,336,18.033852081311366,0.6757470985691423,1.5180470911769106
337,1126,32.0,-2,337,18.04123515149828,0.676033694478622,1.5118161125102318
338,1126,32.0,-2,338,18.048567262966202,0.676319046646803,1.50563469511863
339,1126,32.0,-2,339,18.055860878588355,0.6766031644039511,1.4995022447846083
340,1126,32.0,-2,340,18.063125555785906,0.6768860569795085,1.493418175468065
341,1126,32.0,-2,341,18.07034610595977,0.677167733503822,1.4873819091789287
342,1126,32.0,-2,342,18.077630039713988,0.6774482030098296,1.4813928758596404
343,1126,32.0,-2,343,18.084927233232673,0.6777274744347065,1.4754505132699052
344,1126,32.0,-2,344,18.092197163207885,0.6780055566214718,1.4695542668663109
345,1126,32.0,-2,345,18.099461356534256,0.6782824583205567,1.4637035896885635
346,1126,32.0,-2,346,18.106740491668965,0.6785581881913346,1.45789794225022
347,1126,32.0,-2,347,18.114121989110842,0.6788327548036172,1.4521367924237012
348,1126,32.0,-2,348,18.121471970544402,0.6791061666391122,1.4464196153384208
349,1126,32.0,-2,349,18.128774257962174,0.6793784320928489,1.4407458932726627
350,1126,32.0,-2,350,18.13602925325815,0.6796495594745707,1.4351151155436668
351,1126,32.0,-2,351,18.143244005012974,0.6799195570100933,1.4295267784140293
352,1126,32.0,-2,352,18.15042603067618,0.680188432842633,1.4239803849815402
