,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
0,512,32.0,-2,0,0.0,0.0,63.8592643308719
1,512,32.0,-2,1,0.3367718210496127,0.018797987993144537,62.091419352791206
2,512,32.0,-2,2,0.6736079341653269,0.037594476106424995,60.32387602804948
3,512,32.0,-2,3,1.0080228568679408,0.056270211551946656,58.57483048032701
4,512,32.0,-2,4,1.3372687435985129,0.07470410681206924,56.86237497428513
5,512,32.0,-2,5,1.6597131629328121,0.09278057231752965,55.20295406938869
6,512,32.0,-2,6,1.9730040388704393,0.11039629267803115,53.610091729344134
7,512,32.0,-2,7,2.275717568746667,0.12746546162609768,52.0936098809709
8,512,32.0,-2,8,2.56733772173539,0.14392286900491194,50.65941499421919
9,512,32.0,-2,9,2.8470147653170192,0.15972471517880854,49.309782575776325
10,512,32.0,-2,10,3.1145779626681818,0.17484746768617812,48.043972487193116
11,512,32.0,-2,11,3.3670885309509826,0.18928534787788234,46.85898507462841
12,512,32.0,-2,12,3.605334661759347,0.20304709889306413,45.75030474303152
13,512,32.0,-2,13,3.8286882662590513,0.21615258667960469,44.71253971931836
14,512,32.0,-2,14,4.041980756420351,0.22862961133190846,43.7399233723465
15,512,32.0,-2,15,4.24380640641277,0.24051113337803473,42.826679836399606
16,512,32.0,-2,16,4.435720788451202,0.2518329894457014,41.96727412466007
17,512,32.0,-2,17,4.617556866142355,0.26263209132479276,41.15657112589621
18,512,32.0,-2,18,4.790593822409026,0.2729450620231573,40.38992548672842
19,512,32.0,-2,19,4.953934222963229,0.28280724766931553,39.66321998124943
20,512,32.0,-2,20,5.109498356630155,0.2922520425897649,38.97286627475836
21,512,32.0,-2,21,5.260585552502135,0.3013104694567725,38.31577867612468
22,512,32.0,-2,22,5.407478097902227,0.3100109621358823,37.68932995690717
23,512,32.0,-2,23,5.5536644374794895,0.31837930520148955,37.09129637669762
24,512,32.0,-2,24,5.6950256083132675,0.32643868989139424,36.519797982779146
25,512,32.0,-2,25,5.829784415357779,0.3342098520966172,35.973238889342475
26,512,32.0,-2,26,5.959318331013752,0.34171126361851584,35.4502510428434
27,512,32.0,-2,27,6.083637266237265,0.3489593533983739,34.94964370136573
28,512,32.0,-2,28,6.202919698632644,0.3559687406633146,34.47035996315515
29,512,32.0,-2,29,6.321147165079401,0.36275246661463173,34.01144066290771
30,512,32.0,-2,30,6.434968412025644,0.3693222154979428,33.57199541176107
31,512,32.0,-2,31,6.544840250369447,0.3756885193391573,33.15118012241509
32,512,32.0,-2,32,6.650846236275348,0.38186094333330434,32.7481801729814
33,512,32.0,-2,33,6.753494681916366,0.3878482507967178,32.362198337397764
34,512,32.0,-2,34,6.856166766814722,0.39365854780010584,31.99244669147342
35,512,32.0,-2,35,6.9579707183203805,0.399299408217332,31.638141820479696
36,512,32.0,-2,36,7.056193188500367,0.4047779801143613,31.29850284819188
37,512,32.0,-2,37,7.150837949904311,0.41010107445398347,30.972751674773995
38,512,32.0,-2,38,7.241857736272884,0.41527523682154865,30.660115220263535
39,512,32.0,-2,39,7.330092636402463,0.4203068031157348,30.35982909849603
40,512,32.0,-2,40,7.416114950208509,0.42520194005685163,30.071142357705668
41,512,32.0,-2,41,7.498683444450705,0.4299666716686434,29.793322833008332
42,512,32.0,-2,42,7.57928480522008,0.43460689317709816,29.52566267204334
43,512,32.0,-2,43,7.657275237890127,0.4391283740832274,29.267483627577874
44,512,32.0,-2,44,7.733258425772666,0.44353675242810336,29.018141771138623
45,512,32.0,-2,45,7.8061785832438995,0.4478375224284352,28.777031363144644
46,512,32.0,-2,46,7.8760528405864,0.4520360176934438,28.54358770740236
47,512,32.0,-2,47,7.943300597153006,0.4561373921362877,28.31728891033552
48,512,32.0,-2,48,8.009375577745946,0.4601466004825449,28.097656548843105
49,512,32.0,-2,49,8.073302703898147,0.4640683799833509,27.884255318888712
50,512,32.0,-2,50,8.137100139751379,0.4679072345959144,27.676691785089837
51,512,32.0,-2,51,8.200822515415275,0.4716674225291772,27.47461239504389
52,512,32.0,-2,52,8.26266448802284,0.4753529477245014,27.277700899304804
53,512,32.0,-2,53,8.322920990372127,0.4789675554705783,27.085675381782167
54,512,32.0,-2,54,8.382791816849311,0.48251473215109325,26.898285029555737
55,512,32.0,-2,55,8.44167192116872,0.4859977088739324,26.715306796738105
56,512,32.0,-2,56,8.499389426763646,0.4894194685624791,26.536542078226077
57,512,32.0,-2,57,8.556739463719273,0.49278275600772303,26.36181349255486
58,512,32.0,-2,58,8.61321682484071,0.4960900903156042,26.190961844588614
59,512,32.0,-2,59,8.668959103836169,0.4993437791555011,26.023843325908402
60,512,32.0,-2,60,8.723542499872737,0.5025459342490999,25.86032698350033
61,512,32.0,-2,61,8.77688406968419,0.5056984875642259,25.700292476222828
62,512,32.0,-2,62,8.82883002658993,0.5088032077397873,25.543628123488176
63,512,32.0,-2,63,8.879724556414851,0.5118617163331046,25.390229240365656
64,512,32.0,-2,64,8.929761568005437,0.5148755035515097,25.239996745389007
65,512,32.0,-2,65,8.979910756678166,0.5178459432007737,25.092836021848235
66,512,32.0,-2,66,9.030557753054076,0.5207743066502926,24.9486560096925
67,512,32.0,-2,67,9.080846647007402,0.5236617756766299,24.807368502198862
68,512,32.0,-2,68,9.131166793616243,0.5265094540988042,24.668887628340755
69,512,32.0,-2,69,9.181329561380561,0.5293183781824116,24.533129479513512
70,512,32.0,-2,70,9.230330158423705,0.5320895257836156,24.400011878352508
