,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
0,2048,32.0,-2,0,0.0,0.0,65.33779153518448
1,2048,32.0,-2,1,0.35197693709698286,0.009726165860466462,63.44443815258487
2,2048,32.0,-2,2,0.7043399710217182,0.019461563570973183,61.54805273140094
3,2048,32.0,-2,3,1.0563157076675858,0.02917998195834511,59.65726505837212
4,2048,32.0,-2,4,1.406917551843584,0.03885536936929754,57.78056750235679
5,2048,32.0,-2,5,1.7550747011039212,0.048462479377802056,55.926022238404826
6,2048,32.0,-2,6,2.1000688672110046,0.05797746799904273,54.101005762193296
7,2048,32.0,-2,7,2.4408758810622215,0.06737840279326436,52.312011105252154
8,2048,32.0,-2,8,2.7766025384983064,0.07664565411423552,50.56452005421692
9,2048,32.0,-2,9,3.106707740734514,0.08576215209621504,48.86294807258464
10,2048,32.0,-2,10,3.4305216730732067,0.0947135073037202,47.21065577104311
11,2048,32.0,-2,11,3.7474661131977216,0.10348800593856906,45.610014196427244
12,2048,32.0,-2,12,4.058209234765508,0.11207650051942297,44.062507449636605
13,2048,32.0,-2,13,4.361635760550603,0.12047222260739764,42.56885561127501
14,2048,32.0,-2,14,4.65776146289887,0.12867054567814898,41.12914309413284
15,2048,32.0,-2,15,4.946672762496348,0.13666872418323495,39.74294090316753
16,2048,32.0,-2,16,5.228053446324994,0.14446563029562484,38.409415608308734
17,2048,32.0,-2,17,5.502138023829577,0.15206150409287295,37.12742143959442
18,2048,32.0,-2,18,5.768352182108962,0.15945772703118807,35.89557527562747
19,2048,32.0,-2,19,6.026975269263058,0.1666566234030221,34.71231615233448
20,2048,32.0,-2,20,6.2778916115387355,0.17366129040486267,33.57595205174275
21,2048,32.0,-2,21,6.5213139636533946,0.1804754546906101,32.48469703723816
22,2048,32.0,-2,22,6.757764691303729,0.18710335175113968,31.436701534556306
23,2048,32.0,-2,23,6.987972655477364,0.19354962391664673,30.4300779342111
24,2048,32.0,-2,24,7.212342274963835,0.19981923295034112,29.462923092520022
25,2048,32.0,-2,25,7.431188694838285,0.20591738376006993,28.533338645735597
26,2048,32.0,-2,26,7.643798470664011,0.21184945661246063,27.639449520275406
27,2048,32.0,-2,27,7.849947551680968,0.21762094599210893,26.779420765035738
28,2048,32.0,-2,28,8.05028077531016,0.22323740496140737,25.951472433672635
29,2048,32.0,-2,29,8.245018464234573,0.22870439450655775,25.153892468846962
30,2048,32.0,-2,30,8.434197956125013,0.23402743764351525,24.385047267446282
31,2048,32.0,-2,31,8.618480042956257,0.23921197839725258,23.643389815879402
32,2048,32.0,-2,32,8.798804236218647,0.2442633457630886,22.92746536995108
33,2048,32.0,-2,33,8.974468571526774,0.24918672286833013,22.23591472115298
34,2048,32.0,-2,34,9.145668290620884,0.25398712142097174,21.56747518881282
35,2048,32.0,-2,35,9.312793541443085,0.2586693614318363,20.920979563581838
36,2048,32.0,-2,36,9.47632601728389,0.2632380561507662,20.29535326019085
37,2048,32.0,-2,37,9.635975791285437,0.26769760193982145,19.689609992768993
38,2048,32.0,-2,38,9.792177666092487,0.2720521727754287,19.102846289731275
39,2048,32.0,-2,39,9.945363564958715,0.27630571894869654,18.534235173690597
40,2048,32.0,-2,40,10.094868565068216,0.2804619694657091,17.983019321372865
41,2048,32.0,-2,41,10.240573926484203,0.2845244375978182,17.44850399843476
42,2048,32.0,-2,42,10.383290211296988,0.2884964290015821,16.930050033733544
43,2048,32.0,-2,43,10.522857685248411,0.2923810518175179,16.427067070159154
