,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
0,920,32.0,-2,0,0.0,0.0,64.2843179829741
1,920,32.0,-2,1,0.3366085244045798,0.014040658917666912,62.51494990204423
2,920,32.0,-2,2,0.6707032157751263,0.027995045876142998,60.76535459650096
3,920,32.0,-2,3,1.001312214161382,0.04182615622042299,59.04093136457519
4,920,32.0,-2,4,1.327545951476254,0.05550120207850321,57.34604480754863
5,920,32.0,-2,5,1.648231621966735,0.06899131651958261,55.684251009904976
6,920,32.0,-2,6,1.9631154519902743,0.08227104751503195,54.058556082940825
7,920,32.0,-2,7,2.2723344718764498,0.09531775875116044,52.47165735378339
8,920,32.0,-2,8,2.5757157321162367,0.10811106186426575,50.92612362141299
9,920,32.0,-2,9,2.874571545652783,0.12063238784599342,49.424486280861736
10,920,32.0,-2,10,3.168126030021198,0.1328647665959484,47.9692346152417
11,920,32.0,-2,11,3.4558652387792654,0.14479283277107163,46.56272966230576
12,920,32.0,-2,12,3.7365590739991563,0.15640302553906063,45.20706727253529
13,920,32.0,-2,13,4.009684711071751,0.16768391192318957,43.90392790354068
14,920,32.0,-2,14,4.276578101816541,0.17862654482041884,42.6544482146468
15,920,32.0,-2,15,4.535539431217428,0.18922476980149316,41.45913920817145
16,920,32.0,-2,16,4.788951435281172,0.1994754154038677,40.3178615771166
17,920,32.0,-2,17,5.036075935558294,0.20937833235751116,39.229855449238975
18,920,32.0,-2,18,5.276321832975997,0.2189362792462931,38.19381184214042
19,920,32.0,-2,19,5.508307261825687,0.22815467797229247,37.20796897033243
20,920,32.0,-2,20,5.732634786198261,0.2370412775350693,36.270217002714446
21,920,32.0,-2,21,5.948164921690107,0.24560576875382717,35.37819879916285
22,920,32.0,-2,22,6.15419384944954,0.25385938780488354,34.529399277102
23,920,32.0,-2,23,6.3530400728143075,0.2618145367534837,33.72122045289669
24,920,32.0,-2,24,6.5456240993298955,0.269484438237782,32.95104238781586
25,920,32.0,-2,25,6.731614477092418,0.27688283186404294,32.216272028765815
26,920,32.0,-2,26,6.910500550021753,0.2840237131993018,31.514382112286313
27,920,32.0,-2,27,7.083014777107259,0.2909211123281033,30.842942097991866
28,920,32.0,-2,28,7.251016833341108,0.29758890750584804,30.19964247230223
29,920,32.0,-2,29,7.413542023376323,0.30404066951068187,29.582313207033152
30,920,32.0,-2,30,7.5711145029434626,0.3102895330759965,28.988936865798237
31,920,32.0,-2,31,7.7240506276862835,0.3163480927253292,28.417656617427753
32,920,32.0,-2,32,7.873129714594901,0.3222283210827846,27.866779554543143
33,920,32.0,-2,33,8.019793657773112,0.3279415081479175,27.334775754845737
34,920,32.0,-2,34,8.164287185513192,0.33349822013356767,26.820273643046683
35,920,32.0,-2,35,8.30532225533918,0.3389082763873804,26.322052343396606
36,920,32.0,-2,36,8.441955789727492,0.3441807427015195,25.839031731493314
37,920,32.0,-2,37,8.574704833400027,0.34932393906643744,25.37026091450302
38,920,32.0,-2,38,8.704273296354843,0.3543454597594822,24.914905797809382
39,920,32.0,-2,39,8.83096992042156,0.35925220353020726,24.47223632731165
40,920,32.0,-2,40,8.954370771379782,0.36405041163708407,24.04161389149654
41,920,32.0,-2,41,9.074493063529296,0.36874571156501706,23.622479256710726
42,920,32.0,-2,42,9.19150965123104,0.37334316440437837,23.214341327474244
43,920,32.0,-2,43,9.305546054953558,0.37784731410407596,22.816766881245925
44,920,32.0,-2,44,9.41699789766881,0.3822622369980787,22.429371366693204
45,920,32.0,-2,45,9.525278818871978,0.38659159039278784,22.051810879945698
46,920,32.0,-2,46,9.630468134317146,0.3908386591527102,21.683775143316026
47,920,32.0,-2,47,9.733681172763536,0.3950063995467691,21.324981581252395
48,920,32.0,-2,48,9.834124595302942,0.3990974798581386,20.975170307338928
49,920,32.0,-2,49,9.932167194372287,0.4031143174506868,20.634099960857718
50,920,32.0,-2,50,10.028356167807729,0.4070591121737185,20.301544281366546
51,920,32.0,-2,51,10.122221831476015,0.4109338761287244,19.977289317027
52,920,32.0,-2,52,10.213761162689215,0.4147404599323621,19.661131167859246
53,920,32.0,-2,53,10.303237033287138,0.4184805756895121,19.35287417343102
54,920,32.0,-2,54,10.390693805642535,0.4221558169425611,19.052329464437832
55,920,32.0,-2,55,10.476406287735935,0.4257676758922158,18.7593138080793
56,920,32.0,-2,56,10.560702551229863,0.42931755819554945,18.4736486871885
57,920,32.0,-2,57,10.64287867219643,0.4328067956406653,18.195159565170982
58,920,32.0,-2,58,10.723263469746215,0.4362366569962195,17.92367529048738
59,920,32.0,-2,59,10.80261370088313,0.4396083572749558,17.65902761532412
60,920,32.0,-2,60,10.880171317359528,0.4429230656855738,17.401050793267835
61,920,32.0,-2,61,10.956300391201097,0.44618191244596667,17.1495812523235
62,920,32.0,-2,62,11.03164553706065,0.449385994665896,16.90445729570277
63,920,32.0,-2,63,11.105038057647858,0.4525363814430264,16.66551886656056
64,920,32.0,-2,64,11.177077518512242,0.4556341182962722,16.432607324382474
65,920,32.0,-2,65,11.24827426791317,0.4586802310408928,16.20556526143252
