,number of time parameters,dimension of unitary matrix,number of target parameters,gradient descent step,l1 distance traversed,l2 distance traversed,loss
0,1126,32.0,-2,0,0.0,0.0,63.6754112046842
1,1126,32.0,-2,1,0.3452668127615672,0.012716435765547741,61.90029159590698
2,1126,32.0,-2,2,0.6886731021469236,0.025371350337057327,60.14267730568194
3,1126,32.0,-2,3,1.0289555456653208,0.03791983950180766,58.41231303707522
4,1126,32.0,-2,4,1.3648308663165176,0.050321175020882875,56.71748824096686
5,1126,32.0,-2,5,1.6956725141400848,0.06253977044496707,55.064841246780176
6,1126,32.0,-2,6,2.0206535401638632,0.07454572151117893,53.45932505351259
7,1126,32.0,-2,7,2.339018975424401,0.08631494175870696,51.90430644069963
8,1126,32.0,-2,8,2.6513285414758214,0.09782895917130394,50.4017565827089
9,1126,32.0,-2,9,2.9564120872839945,0.109074464598396,48.95248915387576
10,1126,32.0,-2,10,3.2537577581962154,0.12004270720130397,47.55640880946065
11,1126,32.0,-2,11,3.543065141754627,0.1307288211653762,46.2127437970579
12,1126,32.0,-2,12,3.8239972273263483,0.14113114846964253,44.920247968288095
13,1126,32.0,-2,13,4.09634889390516,0.15125060142497254,43.67736645734347
14,1126,32.0,-2,14,4.360402908810249,0.1610900905183609,42.48236522057904
15,1126,32.0,-2,15,4.616028071963258,0.17065402958349002,41.33342758671196
16,1126,32.0,-2,16,4.864311918513612,0.17994792159514797,40.22872231749431
17,1126,32.0,-2,17,5.1042262414972654,0.1889780228610082,39.16644785760928
18,1126,32.0,-2,18,5.3362219226155565,0.1977510800375468,38.14485760204046
19,1126,32.0,-2,19,5.561182221519251,0.2062741321338806,37.16227071688838
20,1126,32.0,-2,20,5.780039556987823,0.21455436817506285,36.21707289487641
21,1126,32.0,-2,21,5.993613169344272,0.22259903030095343,35.30771096048115
22,1126,32.0,-2,22,6.201951042562261,0.23041535198528093,34.43268461387183
23,1126,32.0,-2,23,6.404854887169063,0.23801052164437975,33.59053772063943
24,1126,32.0,-2,24,6.6016802650558954,0.24539166310326424,32.77985093422194
25,1126,32.0,-2,25,6.7939011426578935,0.25256582602201344,31.999236427123506
26,1126,32.0,-2,26,6.981099527210351,0.2595399810726675,31.24733509939486
27,1126,32.0,-2,27,7.1632877165995055,0.26632101633988087,30.522816139185352
28,1126,32.0,-2,28,7.341469579714591,0.27291573275840736,29.824378436194536
29,1126,32.0,-2,29,7.514669608224521,0.2793308375341138,29.150753510237287
30,1126,32.0,-2,30,7.682726908371523,0.2855729351556184,28.500709352435152
31,1126,32.0,-2,31,7.84649109356164,0.29164851616461257,27.873054745073517
32,1126,32.0,-2,32,8.006111025743994,0.2975639440811954,27.266643686712527
33,1126,32.0,-2,33,8.160924775070011,0.3033254410203319,26.680379604335172
34,1126,32.0,-2,34,8.31162917169884,0.308939072609413,26.113219080771444
35,1126,32.0,-2,35,8.4596405906698,0.31441073277192527,25.564174981014624
36,1126,32.0,-2,36,8.603628349943497,0.3197461289657189,25.032318784390675
37,1126,32.0,-2,37,8.742958153702144,0.3249507683926706,24.516782062593748
38,1126,32.0,-2,38,8.878713525017648,0.3300299456434937,24.016757080289977
39,1126,32.0,-2,39,9.010473443204408,0.33498873224222725,23.531496453796493
40,1126,32.0,-2,40,9.139314501944106,0.33983196830902923,23.060311985638222
41,1126,32.0,-2,41,9.26445331576765,0.3445642567046194,22.602572675941815
42,1126,32.0,-2,42,9.386027183503987,0.3491899597503384,22.15770202417896
43,1126,32.0,-2,43,9.50475682654211,0.3537131985965285,21.725174742840053
