steps,avg_loss
0,3.9437423234409805
1,3.8850581145035337
2,3.964378408827205
3,3.97322282380349
4,3.9995868270354533
5,3.9959713090398394
6,4.026739089100902
7,4.0069739518728085
8,4.023170367771428
9,3.9884297487735267
10,3.9897231035507703
11,3.880386339845086
12,4.000404114249854
13,3.892272790549214
14,3.868226792443231
15,3.9266490505241904
16,3.97638348641393
17,3.879159516474709
18,4.030304032105378
19,4.015455485210312
20,3.8962675287379738
21,3.9744167103370467
22,3.9271630518479705
23,4.102084690632159
24,4.036270496132998
25,4.025653975441531
26,3.929187569545526
27,4.070242709820768
28,4.025368214052172
29,4.0378595318119785
30,4.054419153475338
31,3.9409621021555346
32,3.994807699573189
33,4.017045366969674
34,3.9319207138158534
35,4.029627306637641
36,3.929349487449547
37,3.995276169743184
38,4.050515562439684
39,4.069858350404759
40,4.079075161510558
41,4.111328425455002
42,4.042566983839063
43,3.96063183079301
44,3.986965154827677
45,4.02721713443491
46,3.9596895295373065
47,3.9337220582289225
48,3.8949433557913467
49,3.988408055281854
50,3.9233783588069273
51,4.024097870046423
52,4.002581194902394
53,4.004836283953692
54,4.037768828973872
55,4.036497140750297
56,4.052607478510208
57,3.982262414051977
58,4.035410888643122
59,4.03835959558469
60,3.9287668135861855
61,4.013616404825717
62,4.0233865616844335
63,4.037538311378187
64,3.9542633989153173
65,4.014930677469566
66,3.9697934808895545
67,4.029064977098351
68,3.9827153072759387
69,4.028502960476377
70,4.011403301025946
71,4.001745920811371
72,3.920308927682045
73,4.035763284108865
74,3.9666593661687157
75,3.9631307842289503
76,3.9536121405449527
77,3.971090673919241
78,3.928813706689669
79,4.055759236842375
80,3.923944790001665
81,3.998587214026877
82,4.074379913803308
83,3.995992606601761
84,4.013744292127475
85,4.101742741889188
86,3.9993676502827014
87,3.9489593497963904
88,4.010627100361452
89,4.01790485344087
90,3.9888197158450964
91,3.998543728256938
92,3.886187502047374
93,3.9974442424215573
94,3.9650804249948726
95,4.075901355294762
96,4.037137115410156
97,4.0036275198175755
98,4.0137413481147055
99,3.9761883564951015
100,4.112346828140327
101,4.024545762038255
102,3.9364498760374476
103,3.914785242547088
104,3.982789830167401
105,4.003846001257486
106,3.9924049862356363
107,3.9856392959513505
108,3.8919499300257825
109,4.05243216410976
110,4.069018136022455
111,3.9331391279909056
112,4.120629793196005
113,3.873771115240237
114,4.022509736824004
115,4.099419220322945
116,4.045096944501895
117,3.9628542192274807
118,3.9410936850494367
119,4.040390008199192
120,4.013575262822552
121,3.978342628149721
122,3.9524132881989864
123,3.790152653568158
124,3.9991592624948575
125,4.0173430159753805
126,3.9957774672369553
127,3.9114413750423696
128,3.960917518071883
129,4.024123996696529
130,3.935373349086447
131,3.9003219860496343
132,4.068504076464423
133,3.8273225110927798
134,3.8529467933631083
135,4.020506478139503
136,4.0226433909276125
137,3.930511991784968
138,3.906312379088741
139,3.9678382167081665
140,3.901705222133537
141,3.9653040101978076
142,4.002160376032754
143,3.9279976129431864
144,3.9452628634777627
145,3.904990006047528
146,4.076426530981114
147,3.943237527856263
148,3.893482934597048
149,3.9763580456245435
150,3.9889199886093776
151,3.888984667007814
152,3.9053398063821563
153,3.939864568523091
154,3.92109522630507
155,3.8694609075897803
156,3.897006440524424
157,3.856139336648488
158,4.06689880754734
159,3.919762924050133
160,3.7945715870601378
161,3.956730430093612
162,3.8947380088733015
163,3.9510837197212267
164,3.901222696266461
165,3.956337960905615
166,3.9929467561760164
167,3.8906887625954996
168,3.8843070135496776
169,3.981222780103013
170,3.841850525261214
171,3.9419815316560296
172,3.997104507308479
173,3.8488668344554418
174,3.9984553790911135
175,3.849186464417092
176,3.948723798821285
177,3.9663894674207016
178,3.8458663672391666
179,3.965909869901293
180,3.785365624563153
181,3.974388961228229
182,3.855681935513642
183,3.8043074582373038
184,3.946009508246523
185,3.9298031331157874
186,3.995079512681953
187,3.9523401878090167
188,3.9488040449583672
189,3.9157757796223778
190,3.878988843706986
191,3.949600771927482
192,3.834416604619034
193,3.8586606108967088
194,3.923318685289125
195,3.887390760466483
196,3.888887453818107
197,3.98794578752599
198,3.8878830805943307
199,3.8677326151638254
200,3.9482168062571503
201,4.032258083620301
202,4.039140700294125
203,3.86900880033658
204,3.920823320271347
205,3.968433086771404
206,3.916917537572864
207,3.903795589435144
208,3.8874510623347462
209,3.8119623702264045
210,3.9582536189197164
211,3.9381129431181088
212,3.9534958871738537
213,3.948738133016755
214,3.938263843557941
215,3.9352119197717434
216,3.936895851270541
217,3.855715139662834
218,3.9800849918320664
219,3.9414284252026635
220,3.8710534615978047
221,3.9783782138892905
222,3.9702419736263237
223,3.954616659386777
224,3.8729528789741487
225,4.125678314880046
226,3.829035456541095
227,3.981339556150531
228,3.8950426787467123
229,3.9587330656837487
230,3.9887355382433767
231,3.8401297900382367
232,3.95795691922646
233,3.9391628528597464
234,3.9050128506566453
235,3.903103716539794
236,3.8121404658531626
237,3.7462084989326714
238,3.937399882802036
239,4.007599945396844
240,3.812455284638009
241,3.8277629636227823
242,3.9411247278977974
243,3.8964687765435615
244,3.9147261460165517
245,3.9845586545782745
246,3.834524712640321
247,3.962749672585864
248,3.9559497204404037
249,3.849943140503039
250,3.9243857649309772
251,3.9372093103245454
252,3.723001355795688
253,3.86945121623146
254,3.850895975418651
255,3.9030758454896657
256,3.7042901870222495
257,3.9145080434232136
258,3.7419120789588702
259,3.7967854216101116
260,3.8204506039125894
261,3.8384470471688403
262,3.925888982470177
263,3.90520707697225
264,3.878160214598741
265,3.8491241791875823
266,3.995555987080894
267,3.8360070698764814
268,3.891355946822096
269,3.8823540795576945
270,3.8052258011555393
271,3.7280639416161563
272,3.7620953693978905
273,3.7994312111703636
274,3.9619568536061665
275,3.922459163844818
276,3.9030622736233576
277,3.964449612361263
278,3.761858631192412
279,3.7974992170342547
280,3.962115729833459
281,3.862111266753897
282,3.9363725262832276
283,3.787023721250013
284,3.7706069954007875
285,3.8859135766902306
286,3.826189816663381
287,3.7137955728711156
288,4.027145223014915
289,3.985700224094324
290,3.9581621942684087
291,3.888719089980492
292,3.9245520702270014
293,3.835293742540023
294,3.8813179629094363
295,3.797237249294523
296,3.8237412263780683
297,3.8596288807026085
298,3.8917907777045344
299,4.016061452955162
300,3.8115937381758442
301,3.8102855366844204
302,3.860025784924494
303,3.9082597405503394
304,3.97189140300735
305,3.9351692960244664
306,3.818704136660152
307,3.9017090081216166
308,3.826521592346508
309,3.946554589463014
310,3.9494510178628475
311,3.9289294705479336
312,3.888984232051399
313,3.954956493385383
314,3.90831736748679
315,3.98201541374803
316,3.9228559273062538
317,3.8465281827098012
318,3.9346998916034743
319,3.824381126230617
320,3.9172530691178635
321,3.9297521271716347
322,3.855872478176353
323,3.877331490370991
324,3.880614891094114
325,3.8995104484941505
326,3.9166799266562267
327,3.769268669937683
328,3.861458074964774
329,3.8540018187796847
330,3.8023421046641346
331,3.8912061145927255
332,3.8521657829342444
333,3.8994691874999723
334,3.844174795867203
335,3.979708918813337
336,4.000997071819397
337,3.984776716166663
338,3.992385584264143
339,3.8973351037672317
340,3.838902290162575
341,3.8925606444869394
342,3.8199432664434907
343,3.8233865586681626
344,3.876610810993403
345,3.868304521555436
346,3.9032668304893066
347,3.8587634660144468
348,3.9238251747367556
349,3.962840245169633
350,3.8995791938031865
351,3.8717057995384763
352,3.8997706277003217
353,3.9740382248303363
354,3.8166155950163714
355,3.8274430412811746
356,3.872083348312954
357,3.7871070062355527
358,3.7954993404426007
359,3.9014378599975417
360,3.8080458112738405
361,3.8975299281857376
362,3.867084096414019
363,3.9080953772432556
364,3.8415156619348516
365,3.9984837387906977
366,3.8268260852315237
367,3.6825180316430326
368,3.945303757090072
369,3.859684589532146
370,3.896297983894776
371,3.9445201963243384
372,3.7918771197281744
373,3.9428244242066848
374,4.004013880521415
375,3.941226139840944
376,3.7666008528053845
377,3.924414904493033
378,3.9243939235990597
379,3.9269810388866375
380,3.9302380122112104
381,3.870364253808419
382,3.873116038108557
383,3.953697234544115
384,4.020629814962277
385,3.89994181271377
386,3.9061787019220566
387,4.012063127033095
388,3.8437490662277747
389,3.8334486603373157
390,3.898241633142086
391,3.9915560037000164
392,3.911967828045782
393,3.9557379025916717
394,3.761620840346874
395,3.8955590856326183
396,3.9600766216594394
397,3.9142670367134684
398,3.959722331981651
399,3.8761120237114297
400,3.9504777461088816
401,3.8754074478549563
402,3.896106247324903
403,3.7938897230521293
404,3.7988281388881036
405,3.9054207004771344
406,3.8218343711408465
407,3.8751684765080454
408,3.7868787032789384
409,3.870806741724862
410,3.904188730125756
411,3.7867686949136967
412,3.849687093838658
413,3.862180187861889
414,3.7942324339627738
415,3.8654937085302103
416,3.966048770034001
417,3.8126554341324024
418,3.811357706778003
419,3.8112631970712045
420,3.8516544954371144
421,3.9517696749185887
422,3.8060548914645893
423,3.7514337599808
424,3.931474768490702
425,3.8543321922857876
426,3.7946156887623914
427,3.8437200731233245
428,3.8466016945568384
429,3.849051035944183
430,3.873083061318418
431,3.882468232016998
432,3.8398471555116296
433,3.8637281347269705
434,3.984024952324364
435,3.9448047759748888
436,3.8184948905213276
437,3.937345604606539
438,3.8934346673209426
439,3.882430144259176
440,3.9366557308827277
441,3.8371407911820214
442,3.9566781607461627
443,3.7716840507071
444,3.8276359441533296
445,3.9598641355383677
446,3.91395749629961
447,3.891289135249818
448,3.8917918551443824
449,3.9049493282099648
450,3.86559949300144
451,3.9577989846899087
452,3.9178508209028395
453,3.7944427866540975
454,3.8077671830806863
455,3.8177594677847098
456,3.8287490769965613
457,3.7430200831435143
458,3.8652409197673796
459,3.7456683950781753
460,3.773216181704332
461,3.8847604660014214
462,3.8367133949407175
463,3.921253822678856
464,3.7514376524447135
465,3.902613673681215
466,3.6919934183910343
467,3.815294853073444
468,3.899586175237735
469,3.870169678842565
470,3.9328566292376905
471,3.8038418979179633
472,3.934548624234748
473,3.630662766978138
474,3.8415631947491997
475,3.7751550333673594
476,3.7629958948903415
477,3.9120421803161376
478,3.863227442445228
479,3.75972089897238
480,3.9738777383607173
481,3.9188771026659652
482,3.802183900857016
483,3.9011010788420726
484,3.919200699277733
485,3.82856803056688
486,3.7971096370391946
487,3.8687524957115444
488,3.800172479492706
489,3.8809499685290887
490,3.858046551964557
491,3.9143462507221827
492,3.7795603283734294
493,3.978279467502623
494,3.863878540728585
495,3.881319246481334
496,3.805466303575932
497,3.8459864280190166
498,3.99558938642053
499,3.762213601766679
500,3.847451053173375
501,3.93372490612441
502,3.9000582333837146
503,3.800128891086654
504,3.739704462241749
505,3.812237901080917
506,3.8642416946680624
507,3.872013774084279
508,3.849782829988449
509,3.810935236419
510,3.8136011884063166
511,3.7592026960815774
512,3.8534894513484117
513,3.781985059384838
514,3.8515838145745342
515,3.8681407847245266
516,3.866468252795278
517,3.849363812971402
518,3.913667213061197
519,3.7612254604663873
520,3.8776722983874827
521,3.8045440731753146
522,3.8392831294691225
523,3.8204238703321174
524,3.7274537340972556
525,3.7473631465320905
526,3.8152673579511855
527,3.8543428228783974
528,3.716256563007569
529,3.713435428071326
530,3.7384109002098613
531,3.8554156043675634
532,3.7070874035357
533,3.854835579335186
534,3.8367498981045656
535,3.7578459764020407
536,3.9288413715003165
537,3.826276647836212
538,3.816661470687925
539,3.6812695026356947
540,3.6900031892982668
541,3.818182350256812
542,3.9762896881801977
543,3.9806759190400784
544,3.934647968756619
545,3.7840227762720744
546,3.775085327452108
547,3.7113046699330225
548,3.724200945866541
549,3.7329632701025846
550,3.9814449712325106
551,3.8760492805045894
552,3.777084441348118
553,3.793680879432009
554,3.8689408583241205
555,3.769590653475258
556,3.726171901499965
557,3.8133002491709744
558,3.715824583065527
559,3.768032424641927
560,3.794323901247901
561,4.010627942497547
562,3.7511920175407467
563,3.834021674001393
564,3.7906135425650076
565,3.797332093694582
566,3.7410584593293037
567,3.8778685643918545
568,3.812600723805713
569,3.806555078446654
570,3.6961825646620894
571,3.6916095780005187
572,3.7627431348555
573,3.839494094727603
574,3.808302257668717
575,3.742912994035995
576,3.9043359378549622
577,3.842993681158241
578,3.819866216735568
579,3.68730619034658
580,3.614811654165839
581,3.8654281619101334
582,3.592311332351806
583,3.759071929946509
584,3.7735617757275213
585,3.828013600764364
586,3.726717659295199
587,3.8844824893609045
588,3.7367582539669884
589,3.665367410372995
590,3.8753962091517353
591,3.787882972023849
592,3.6694091937174322
593,3.762868307271365
594,3.5433317499771553
595,3.6037851628467785
596,3.705554618922355
597,3.659506399967431
598,3.9249951205927145
599,3.542108184944138
600,3.6408818848550837
601,3.632082964444767
602,3.6414661793620744
603,3.6778725441039755
604,3.7377940536621095
605,3.672714613267445
606,3.8664535844896832
607,3.6281214384516276
608,3.721385553897636
609,3.74119562202765
610,3.7639786687630954
611,3.600811770881583
612,3.781144141037508
613,3.7483252718292164
614,3.7948948761808223
615,3.6602456840164104
616,3.664085936145395
617,3.676968293387449
618,3.8904308908058796
619,3.5687084748434246
620,3.721323387164901
621,3.5253491915251893
622,3.538805091946115
623,3.55761375834212
624,3.684289758275041
625,3.635170435306999
626,3.751787790098328
627,3.6618220632352148
628,3.6700008958690042
629,3.6890985270755805
630,3.7513880306045153
631,3.7806274863309497
632,3.7247607640689653
633,3.669645634370781
634,3.5578154221072658
635,3.5012781669969337
636,3.7288990523863
637,3.562065258752638
638,3.570673807847895
639,3.709964616037593
640,3.7978899880862484
641,3.62698619546837
642,3.7361828942053856
643,3.6376952073532594
644,3.6588128671310924
645,3.6607410368835387
646,3.626593415593309
647,3.656040184049118
648,3.5907888389212994
649,3.5642361255526076
650,3.5455731195347555
651,3.679290414224289
652,3.699758577595086
653,3.7192155951586465
654,3.70232339110434
655,3.7428130705218727
656,3.6643679295063243
657,3.720324612050131
658,3.6894598344465805
659,3.6235137435951486
660,3.470472448773087
661,3.528015901044526
662,3.659411529056522
663,3.6105700430662417
664,3.4783960252391344
665,3.5646042551086445
666,3.526626465534305
667,3.7321437605672636
668,3.5522735250442876
669,3.3579103372191796
670,3.5742568411518043
671,3.629843445846346
672,3.5354079034133163
673,3.5336318324289806
674,3.6323196538090925
675,3.520771705833605
676,3.439295360422824
677,3.522983698506825
678,3.55036042302113
679,3.444467533603253
680,3.3341969182297193
681,3.4254304310810504
682,3.6360041223702195
683,3.710302287421321
684,3.645408255393927
685,3.586935260955916
686,3.6465664405093023
687,3.507339799282029
688,3.6069510511369187
689,3.6527870872702493
690,3.6589199142362245
691,3.6946570763560955
692,3.4635807687743436
693,3.424687205606375
694,3.6411894832338283
695,3.27836671729888
696,3.546053715730634
697,3.529587953295973
698,3.69694136430343
699,3.480560033673382
700,3.42346244931865
701,3.424330881283713
702,3.2164920064980733
703,3.3442718011038606
704,3.6585160147327556
705,3.3316802385221878
706,3.523532434769421
707,3.3537909367257415
708,3.5645703950815504
709,3.4489408411594327
710,3.3987730397516573
711,3.5055747510017747
712,3.516922775532708
713,3.15901390060752
714,3.3572857998108625
715,3.346679004380035
716,3.39049404407166
717,3.2409703703845723
718,3.2619254583675
719,3.431196565302192
720,3.4520553966594476
721,3.7172352430599886
722,3.6650856914299945
723,3.4787129924381572
724,3.3996548517213165
725,2.993175099091039
726,3.1983602683368035
727,3.709370550697843
728,3.47566505387461
729,3.3927250110550533
730,3.320955332856979
731,3.3526723340083953
732,3.3720721824481275
733,3.5162642378291764
734,3.4869222550946852
735,3.4820359750448815
736,3.4508685235153083
737,3.103368597505726
738,3.2245515885928655
739,3.4755836212888918
740,3.54372151975479
741,3.373960540070249
742,3.1255683439680686
743,3.1846891450721277
744,3.1653562424335844
745,3.1101317723321915
746,3.2479363989509666
747,3.3071952835212626
748,3.315108313577793
749,3.1335934793838334
750,3.505278288051256
751,3.3507823168299558
752,3.382294421930881
753,3.393815961966053
754,3.026360341202841
755,3.162347550165289
756,3.3934032323456904
757,3.1494250029115523
758,3.3353684468811737
759,3.2893230831677016
760,3.1987546684523704
761,3.454150231151421
762,3.2774278375207166
763,3.2446291658092106
764,3.2206419474151518
765,2.9794505481870965
766,3.1420952721145676
767,3.1195613496397603
768,2.900571219944564
769,3.3070044654825685
770,3.0463837696088816
771,3.3408732852849155
