steps,avg_loss
0,3.9451397895812987
1,3.947237014770508
2,4.040978479385376
3,4.091995763560763
4,3.988071894645691
5,3.954935145378113
6,3.909487247467041
7,3.964068651199341
8,4.081955909729004
9,4.061993169566622
10,3.954571843147278
11,3.985320210456848
12,4.049280166625977
13,3.893894100189209
14,4.075567787280049
15,4.0096940994262695
16,3.9863596200942992
17,4.056671619415283
18,4.0617475509643555
19,4.007840633392334
20,3.9239528070443983
21,3.9623260498046875
22,4.053828286906711
23,3.9495160818099975
24,3.969597816467285
25,3.9596927165985107
26,4.031545233726502
27,4.036440849304199
28,4.048435688018799
29,4.11320161819458
30,4.055006980895996
31,4.021854877471924
32,3.940476179122925
33,4.092816352844238
34,4.00919394493103
35,3.9574328422546388
36,4.070818818446043
37,3.9850018975939663
38,3.9506020545959473
39,3.9917823444360607
40,3.977497082769824
41,3.9142297983169554
42,4.068151504244186
43,4.00797994115018
44,4.033917307635775
45,3.914502167701721
46,4.090801095744601
47,4.035072875022888
48,3.961089624022853
49,4.060677528381348
50,4.115014409800998
51,3.995744347354403
52,3.9842731952667236
53,4.026211738586426
54,3.942660927772522
55,4.0251716613769535
56,4.033222270011902
57,3.9071598052978516
58,3.869189500808716
59,4.086426734924316
60,3.9451968669891357
61,4.033478021621704
62,3.983265423774719
63,3.9566421508789062
64,3.9715781211853027
65,3.9397971630096436
66,3.9134212623590345
67,4.05420017198847
68,3.9782333374023438
69,3.9921802282333374
70,4.019293785095215
71,3.821120285987854
72,3.9079921481814295
73,3.9591050148010254
74,4.025222182055941
75,3.876563549041748
76,3.9115720746722134
77,3.912534379741184
78,3.9170307159423827
79,3.9549357891082764
80,3.972079038619995
81,3.9285502195358277
82,3.9646516559328946
83,4.040431904574862
84,3.8427703380584717
85,3.911961078643799
86,3.907353329658508
87,4.028762626212103
88,3.8390222202295177
89,3.9697913646698
90,3.9565253257751465
91,3.9474377632141113
92,3.933946466228
93,3.8784146308898926
94,3.9346089363098145
95,3.6810402870178223
96,3.7994225025177
97,3.9224419593811035
98,3.850006580352783
99,3.9420173168182373
100,3.946002244949341
101,3.778393268585205
102,3.9093849658966064
103,3.772836208343506
104,3.6699111461639404
105,3.76260765895785
106,3.7920329570770264
107,3.6483654975891113
108,3.887860059738159
109,3.852801561355591
110,3.7237956523895264
111,3.8346855640411377
112,3.711592197418213
113,3.895390272140503
114,3.8421149253845215
115,3.711622953414917
116,3.6647305488586426
117,3.7236874103546143
118,3.827671527862549
119,3.3359928131103516
120,3.7046256065368652
121,3.710461378097534
122,3.6489768028259277
123,3.57883882522583
124,3.4769649505615234
125,3.519019603729248
126,3.465527296066284
127,3.5646636486053467
128,3.6745681762695312
129,3.3816044330596924
130,3.754817485809326
131,3.542088747024536
132,3.225219249725342
133,3.4119632244110107
134,3.2021853923797607
135,3.3970508575439453
136,3.3419620990753174
137,3.2539291381835938
138,2.904144763946533
139,3.1859822273254395
140,3.1156411170959473
141,2.9810523986816406
142,3.1736767292022705
143,3.1086950302124023
144,3.1954312324523926
145,2.9869797229766846
146,2.833137035369873
147,2.9376132488250732
148,2.877232551574707
149,3.134305715560913
150,2.9013779163360596
151,2.9415230751037598
152,2.968043565750122
153,2.852288007736206
154,2.919572591781616
155,2.868485450744629
156,3.009899139404297
157,2.8363826274871826
158,2.9542322158813477
159,3.0176262855529785
160,2.9480998516082764
161,2.8324549198150635
162,2.9004569053649902
163,2.9499905109405518
164,2.828786611557007
165,2.910435914993286
166,2.9184787273406982
167,2.9479331970214844
168,2.832042932510376
169,2.9605326652526855
170,2.8330719470977783
171,2.840900182723999
172,2.8290038108825684
173,2.8321471214294434
174,2.9484622478485107
175,2.829415798187256
176,2.892291307449341
177,2.829829454421997
178,2.8291029930114746
179,2.8921658992767334
180,2.834474802017212
181,2.945352077484131
182,3.009718418121338
183,2.8313708305358887
184,2.8294308185577393
185,2.945876359939575
186,2.946174144744873
187,2.829375982284546
188,2.828768491744995
189,2.828535318374634
190,2.946112871170044
191,2.828805923461914
192,2.9455924034118652
193,2.8287792205810547
194,2.8287882804870605
195,2.916476249694824
196,2.828587293624878
197,2.952540874481201
198,2.8355441093444824
199,3.026819944381714
200,2.8300421237945557
201,2.82865571975708
202,2.8431973457336426
203,2.8933300971984863
204,2.946232795715332
205,3.009174346923828
206,2.829070568084717
207,2.831129312515259
208,2.8285326957702637
209,2.945765256881714
210,2.829101324081421
211,2.945847988128662
212,2.9456169605255127
213,2.8287088871002197
214,2.908806562423706
215,2.8365960121154785
216,2.8295931816101074
217,2.8327698707580566
218,2.919384717941284
219,2.9457621574401855
220,2.829057216644287
221,2.947124481201172
222,2.8292386531829834
223,2.8284506797790527
224,2.8293817043304443
225,2.834954261779785
226,2.8286139965057373
227,2.8938066959381104
