steps,avg_loss
0,3.8919775226883013
1,3.9088413118354355
2,3.919055178729537
3,4.106079316929161
4,4.073639338939787
5,4.013600810909153
6,3.834894459039236
7,3.926867451295634
8,3.9997529318321225
9,3.9879257968661554
10,3.9469929310553065
11,3.8879123438182015
12,4.07264659612998
13,3.91503995176364
14,3.8825963392615903
15,4.050963799619536
16,3.9689409256177925
17,3.9950174656819755
18,3.985993457614535
19,3.9085825990847822
20,3.9196606518133903
21,3.948633874049404
22,4.013608593414656
23,4.112005519863915
24,3.937038032416042
25,3.9525423096240346
26,3.920382406513922
27,4.055565017710202
28,3.9235859410508835
29,4.115461156442186
30,4.006706571647409
31,3.9573321274032516
32,3.927703376470723
33,4.0613195770340615
34,3.957314481763896
35,3.9932357340591835
36,3.875723077153445
37,3.999203094525889
38,3.9918497417366736
39,3.9502881339644453
40,3.979439487034824
41,3.8978770441072634
42,4.011145895290801
43,3.8361396321235177
44,3.950480523612955
45,3.821887975016222
46,4.004390430941382
47,3.922280536568009
48,3.981628450381283
49,3.9413891420579774
50,3.8542519298994877
51,3.9729246301729524
52,3.993844946066235
53,3.8510944152252513
54,3.9556100009300152
55,3.9012344903755922
56,3.885173780392266
57,3.9818050096363016
58,4.030552403734896
59,3.934100746893493
60,4.013701855867733
61,3.998497728637831
62,4.1260387421013816
63,4.030485454826203
64,4.006515905826941
65,3.9318187621108507
66,3.932041859629316
67,3.936279084466341
68,3.891309538830791
69,4.09000958766832
70,3.8166947479528965
71,4.097061586137292
72,3.9864826763062005
73,4.044225433144218
74,3.944141512119097
75,3.97944000523344
76,3.9777547256273307
77,3.9278000872956893
78,3.9460183729599536
79,3.8480104934163784
80,3.9957867934955216
81,3.9453463506367887
82,3.9736621077214425
83,3.972679551546714
84,3.9062298245752602
85,3.9236094019874543
86,3.984657630793548
87,3.9743313097621296
88,3.911991848816764
89,3.983509539474187
90,3.903357339891605
91,4.042904557443604
92,3.871010552346361
93,3.9799990815146655
94,3.8926876240945036
95,3.9797022936973456
96,3.8877028071422637
97,4.010987860305958
98,4.035538073169994
99,3.902857139576196
100,3.953099655436793
101,4.006697127837765
102,4.030821764271904
103,3.8761307535531615
104,3.8913451558200043
105,4.027297016871958
106,4.024884502401936
107,3.90931398757523
108,3.9043654990843075
109,3.8585986924474915
110,4.07289768516638
111,3.9219807051565825
112,3.953427373033789
113,3.9474217856547633
114,3.9754439287140726
115,3.9681971400281
116,4.032123104201317
117,3.9372108009937685
118,3.813030540302475
119,3.975067517737547
120,3.881623087091877
121,3.935506797810549
122,3.89992307124121
123,3.9846801819265236
124,3.9448185029526797
125,3.763092023099353
126,4.112434628176985
127,4.000718413558372
128,4.032537786761312
129,3.960556155254248
130,4.019499001037522
131,3.718832184081279
132,3.9524811026714617
133,4.039712176703585
134,3.897721976152583
135,3.9016651331422745
136,3.9973752680602233
137,3.978337227711935
138,4.051922763532647
139,4.04436397795224
140,3.8018036316803654
